cms_provider_number,fiscal_year,manual_review_decision,manual_fips,manual_county_name,manual_geocode_confidence,manual_review_note,acceptance_source,acceptance_action,accepted_at,external_manual_rank,provider_year_key,provider_name,state_abbr,street_address,city,zip5,external_manual_lane,reviewer_decision,manual_geocode_source,manual_geocode_match_type,reviewed_by,reviewed_at,acceptance_status,acceptance_issue,production_model_rank_or_dashboard_change
230193,2023,assign_county,26087,"Lapeer County, Michigan",0.9500,"Accepted report-only institutional-anchor CMS provider external/manual geocode review: official_cms_provider_data_catalog_hospital_general_information / official_facility_id_county_parish assigned Lapeer County, Michigan (26087) for provider 230193 fiscal year 2023 at confidence 0.95. Reviewer note: Accepted from official CMS Provider Data Catalog Hospital General Information dataset xubh-q36u: Facility ID 230193 maps to LAPEER County/Parish, MI, local FIPS 26087 (Lapeer County, Michigan); CMS HGI address `1375 N MAIN ST, LAPEER, MI 48446` checked against cost-report address `1375 NORTH MAIN STREET, LAPEER, MI 48436` (state_match; city_match; cms_zip_available; cms_street_available; cms_county_present). Report-only institutional source review; source promotion remains blocked by maturity, leakage, and model-impact gates.. Institutional source promotion remains blocked by source-maturity, leakage, and model-impact gates.",output/institutional_anchor_provider_geocode_external_manual_p0_cms_hgi_results.csv,external_manual_geocode_review_confirmed,2026-06-05T21:02:05.739846+00:00,,230193__2023,MCLAREN LAPEER REGION,MI,,,,external_geocoder_required_no_local_candidate,accept,official_cms_provider_data_catalog_hospital_general_information,official_facility_id_county_parish,codex_cms_hgi_p0_review,2026-06-05T21:01:43.827548+00:00,accepted,,False
450587,2024,assign_county,48049,"Brown County, Texas",0.9500,"Accepted report-only institutional-anchor CMS provider external/manual geocode review: official_cms_provider_data_catalog_hospital_general_information / official_facility_id_county_parish assigned Brown County, Texas (48049) for provider 450587 fiscal year 2024 at confidence 0.95. Reviewer note: Accepted from official CMS Provider Data Catalog Hospital General Information dataset xubh-q36u: Facility ID 450587 maps to BROWN County/Parish, TX, local FIPS 48049 (Brown County, Texas); CMS HGI address `1501 BURNET DR, BROWNWOOD, TX 76801` checked against cost-report address `1501 BURNET DRIVE, BROWNWOOD, TX 76804` (state_match; city_match; cms_zip_available; street_match; cms_county_present). Report-only institutional source review; source promotion remains blocked by maturity, leakage, and model-impact gates.. Institutional source promotion remains blocked by source-maturity, leakage, and model-impact gates.",output/institutional_anchor_provider_geocode_external_manual_p0_cms_hgi_results.csv,external_manual_geocode_review_confirmed,2026-06-05T21:02:05.739846+00:00,,450587__2024,HENDRICK MEDICAL CENTER BROWNWOOD,TX,,,,external_geocoder_required_no_local_candidate,accept,official_cms_provider_data_catalog_hospital_general_information,official_facility_id_county_parish,codex_cms_hgi_p0_review,2026-06-05T21:01:43.827548+00:00,accepted,,False
110128,2024,assign_county,13279,"Toombs County, Georgia",0.9500,"Accepted report-only institutional-anchor CMS provider external/manual geocode review: official_cms_provider_data_catalog_hospital_general_information / official_facility_id_county_parish assigned Toombs County, Georgia (13279) for provider 110128 fiscal year 2024 at confidence 0.95. Reviewer note: Accepted from official CMS Provider Data Catalog Hospital General Information dataset xubh-q36u: Facility ID 110128 maps to TOOMBS County/Parish, GA, local FIPS 13279 (Toombs County, Georgia); CMS HGI address `ONE MEADOWS PARKWAY, VIDALIA, GA 30474` checked against cost-report address `1 MEADOWS PARKWAY, VIDALIA, GA 30474` (state_match; city_match; zip_match; cms_street_available; cms_county_present). Report-only institutional source review; source promotion remains blocked by maturity, leakage, and model-impact gates.. Institutional source promotion remains blocked by source-maturity, leakage, and model-impact gates.",output/institutional_anchor_provider_geocode_external_manual_p0_cms_hgi_results.csv,external_manual_geocode_review_confirmed,2026-06-05T21:02:05.739846+00:00,,110128__2024,MEADOWS REGIONAL MEDICAL CENTER,GA,,,,external_geocoder_required_no_local_candidate,accept,official_cms_provider_data_catalog_hospital_general_information,official_facility_id_county_parish,codex_cms_hgi_p0_review,2026-06-05T21:01:43.827548+00:00,accepted,,False
460013,2024,assign_county,49049,"Utah County, Utah",0.9500,"Accepted report-only institutional-anchor CMS provider external/manual geocode review: official_cms_provider_data_catalog_hospital_general_information / official_facility_id_county_parish assigned Utah County, Utah (49049) for provider 460013 fiscal year 2024 at confidence 0.95. Reviewer note: Accepted from official CMS Provider Data Catalog Hospital General Information dataset xubh-q36u: Facility ID 460013 maps to UTAH County/Parish, UT, local FIPS 49049 (Utah County, Utah); CMS HGI address `1000 EAST 100 NORTH, PAYSON, UT 84651` checked against cost-report address `1000 EAST 100 NORTH, PAYSON, UT 84651` (state_match; city_match; zip_match; street_match; cms_county_present). Report-only institutional source review; source promotion remains blocked by maturity, leakage, and model-impact gates.. Institutional source promotion remains blocked by source-maturity, leakage, and model-impact gates.",output/institutional_anchor_provider_geocode_external_manual_p0_cms_hgi_results.csv,external_manual_geocode_review_confirmed,2026-06-05T21:02:05.739846+00:00,,460013__2024,MOUNTAIN VIEW HOSPITAL,UT,,,,external_geocoder_required_no_local_candidate,accept,official_cms_provider_data_catalog_hospital_general_information,official_facility_id_county_parish,codex_cms_hgi_p0_review,2026-06-05T21:01:43.827548+00:00,accepted,,False
190014,2023,assign_county,22101,"St. Mary Parish, Louisiana",0.9500,"Accepted report-only institutional-anchor CMS provider external/manual geocode review: official_cms_provider_data_catalog_hospital_general_information / official_facility_id_county_parish assigned St. Mary Parish, Louisiana (22101) for provider 190014 fiscal year 2023 at confidence 0.95. Reviewer note: Accepted from official CMS Provider Data Catalog Hospital General Information dataset xubh-q36u: Facility ID 190014 maps to ST. MARY County/Parish, LA, local FIPS 22101 (St. Mary Parish, Louisiana); CMS HGI address `1125 MARGUERITE STREET, MORGAN CITY, LA 70380` checked against cost-report address `1125 MARGUERITE STREET, MORGAN CITY, LA 70308` (state_match; city_match; cms_zip_available; street_match; cms_county_present). Report-only institutional source review; source promotion remains blocked by maturity, leakage, and model-impact gates.. Institutional source promotion remains blocked by source-maturity, leakage, and model-impact gates.",output/institutional_anchor_provider_geocode_external_manual_p0_cms_hgi_results.csv,external_manual_geocode_review_confirmed,2026-06-05T21:02:05.739846+00:00,,190014__2023,OCHSNER ST. MARY,LA,,,,external_geocoder_required_no_local_candidate,accept,official_cms_provider_data_catalog_hospital_general_information,official_facility_id_county_parish,codex_cms_hgi_p0_review,2026-06-05T21:01:43.827548+00:00,accepted,,False
170006,2024,assign_county,20037,"Crawford County, Kansas",0.9500,"Accepted report-only institutional-anchor CMS provider external/manual geocode review: official_cms_provider_data_catalog_hospital_general_information / official_facility_id_county_parish assigned Crawford County, Kansas (20037) for provider 170006 fiscal year 2024 at confidence 0.95. Reviewer note: Accepted from official CMS Provider Data Catalog Hospital General Information dataset xubh-q36u: Facility ID 170006 maps to CRAWFORD County/Parish, KS, local FIPS 20037 (Crawford County, Kansas); CMS HGI address `1 MT CARMEL WAY, PITTSBURG, KS 66762` checked against cost-report address `1 MT CARMEL WAY, PITTSBURG, KS 66762` (state_match; city_match; zip_match; street_match; cms_county_present). Report-only institutional source review; source promotion remains blocked by maturity, leakage, and model-impact gates.. Institutional source promotion remains blocked by source-maturity, leakage, and model-impact gates.",output/institutional_anchor_provider_geocode_external_manual_p0_cms_hgi_results.csv,external_manual_geocode_review_confirmed,2026-06-05T21:02:05.739846+00:00,,170006__2024,VIA CHRISTI HOSPITAL PITTSBURG INC.,KS,,,,external_geocoder_required_no_local_candidate,accept,official_cms_provider_data_catalog_hospital_general_information,official_facility_id_county_parish,codex_cms_hgi_p0_review,2026-06-05T21:01:43.827548+00:00,accepted,,False
194114,2023,assign_county,22095,"St. John the Baptist Parish, Louisiana",0.9500,"Accepted report-only institutional-anchor CMS provider external/manual geocode review: official_cms_provider_data_catalog_hospital_general_information / official_facility_id_county_parish assigned St. John the Baptist Parish, Louisiana (22095) for provider 194114 fiscal year 2023 at confidence 0.95. Reviewer note: Accepted from official CMS Provider Data Catalog Hospital General Information dataset xubh-q36u: Facility ID 194114 maps to ST. JOHN BAPTIST County/Parish, LA, local FIPS 22095 (St. John the Baptist Parish, Louisiana); CMS HGI address `500 RUE DE SANTE, LAPLACE, LA 70068` checked against cost-report address `500 RUE DE SANTE, LAPLACE, LA 70068` (state_match; city_match; zip_match; street_match; cms_county_present). Report-only institutional source review; source promotion remains blocked by maturity, leakage, and model-impact gates.. Institutional source promotion remains blocked by source-maturity, leakage, and model-impact gates.",output/institutional_anchor_provider_geocode_external_manual_p0_cms_hgi_results.csv,external_manual_geocode_review_confirmed,2026-06-05T21:02:05.739846+00:00,,194114__2023,RIVER PLACE BEHAVIORAL HEALTH,LA,,,,external_geocoder_required_no_local_candidate,accept,official_cms_provider_data_catalog_hospital_general_information,official_facility_id_county_parish,codex_cms_hgi_p0_review,2026-06-05T21:01:43.827548+00:00,accepted,,False
241355,2023,assign_county,27085,"McLeod County, Minnesota",0.9500,"Accepted report-only institutional-anchor CMS provider external/manual geocode review: official_cms_provider_data_catalog_hospital_general_information / official_facility_id_county_parish assigned McLeod County, Minnesota (27085) for provider 241355 fiscal year 2023 at confidence 0.95. Reviewer note: Accepted from official CMS Provider Data Catalog Hospital General Information dataset xubh-q36u: Facility ID 241355 maps to MC LEOD County/Parish, MN, local FIPS 27085 (McLeod County, Minnesota); CMS HGI address `1805 HENNEPIN AVENUE NORTH, GLENCOE, MN 55336` checked against cost-report address `705 EAST 18TH STREEET, GLENCOE, MN 55336` (state_match; city_match; zip_match; cms_street_available; cms_county_present). Report-only institutional source review; source promotion remains blocked by maturity, leakage, and model-impact gates.. Institutional source promotion remains blocked by source-maturity, leakage, and model-impact gates.",output/institutional_anchor_provider_geocode_external_manual_p0_cms_hgi_results.csv,external_manual_geocode_review_confirmed,2026-06-05T21:02:05.739846+00:00,,241355__2023,GLENCOE REGIONAL HEALTH SERVICES,MN,,,,external_geocoder_required_no_local_candidate,accept,official_cms_provider_data_catalog_hospital_general_information,official_facility_id_county_parish,codex_cms_hgi_p0_review,2026-06-05T21:01:43.827548+00:00,accepted,,False
144028,2024,assign_county,17031,"Cook County, Illinois",0.9500,"Accepted report-only institutional-anchor CMS provider external/manual geocode review: official_cms_provider_data_catalog_hospital_general_information / official_facility_id_county_parish assigned Cook County, Illinois (17031) for provider 144028 fiscal year 2024 at confidence 0.95. Reviewer note: Accepted from official CMS Provider Data Catalog Hospital General Information dataset xubh-q36u: Facility ID 144028 maps to COOK County/Parish, IL, local FIPS 17031 (Cook County, Illinois); CMS HGI address `1200 S FIRST AVE, HINES, IL 60141` checked against cost-report address `1200 S FIRST AVE, HINES, IL 60141` (state_match; city_match; zip_match; street_match; cms_county_present). Report-only institutional source review; source promotion remains blocked by maturity, leakage, and model-impact gates.. Institutional source promotion remains blocked by source-maturity, leakage, and model-impact gates.",output/institutional_anchor_provider_geocode_external_manual_p0_cms_hgi_results.csv,external_manual_geocode_review_confirmed,2026-06-05T21:02:05.739846+00:00,,144028__2024,JOHN J MADDEN MENTAL HEALTH CENTER,IL,,,,external_geocoder_required_no_local_candidate,accept,official_cms_provider_data_catalog_hospital_general_information,official_facility_id_county_parish,codex_cms_hgi_p0_review,2026-06-05T21:01:43.827548+00:00,accepted,,False
110236,2024,assign_county,13047,"Catoosa County, Georgia",0.9500,"Accepted report-only institutional-anchor CMS provider external/manual geocode review: official_cms_provider_data_catalog_hospital_general_information / official_facility_id_county_parish assigned Catoosa County, Georgia (13047) for provider 110236 fiscal year 2024 at confidence 0.95. Reviewer note: Accepted from official CMS Provider Data Catalog Hospital General Information dataset xubh-q36u: Facility ID 110236 maps to CATOOSA County/Parish, GA, local FIPS 13047 (Catoosa County, Georgia); CMS HGI address `4710 BATTLEFIELD PARKWAY, RINGGOLD, GA 30736` checked against cost-report address `101 GROSS CRESCENT CIRCLE, FT OGLETHORPE, GA 30742` (state_match; city_differs; cms_zip_available; cms_street_available; cms_county_present). Report-only institutional source review; source promotion remains blocked by maturity, leakage, and model-impact gates.. Institutional source promotion remains blocked by source-maturity, leakage, and model-impact gates.",output/institutional_anchor_provider_geocode_external_manual_p0_cms_hgi_results.csv,external_manual_geocode_review_confirmed,2026-06-05T21:02:05.739846+00:00,,110236__2024,CHI MEMORIAL HOSPITAL - GEORGIA,GA,,,,external_geocoder_required_no_local_candidate,accept,official_cms_provider_data_catalog_hospital_general_information,official_facility_id_county_parish,codex_cms_hgi_p0_review,2026-06-05T21:01:43.827548+00:00,accepted,,False
370178,2024,assign_county,40001,"Adair County, Oklahoma",0.9500,"Accepted report-only institutional-anchor CMS provider external/manual geocode review: official_cms_provider_data_catalog_hospital_general_information / official_facility_id_county_parish assigned Adair County, Oklahoma (40001) for provider 370178 fiscal year 2024 at confidence 0.95. Reviewer note: Accepted from official CMS Provider Data Catalog Hospital General Information dataset xubh-q36u: Facility ID 370178 maps to ADAIR County/Parish, OK, local FIPS 40001 (Adair County, Oklahoma); CMS HGI address `1401 WEST LOCUST, STILWELL, OK 74960` checked against cost-report address `100 HIGHWAY WEST, STILWELL, OK 74960` (state_match; city_match; zip_match; cms_street_available; cms_county_present). Report-only institutional source review; source promotion remains blocked by maturity, leakage, and model-impact gates.. Institutional source promotion remains blocked by source-maturity, leakage, and model-impact gates.",output/institutional_anchor_provider_geocode_external_manual_p0_cms_hgi_results.csv,external_manual_geocode_review_confirmed,2026-06-05T21:02:05.739846+00:00,,370178__2024,ADAIR COUNTY HEALTH CENTER,OK,,,,external_geocoder_required_no_local_candidate,accept,official_cms_provider_data_catalog_hospital_general_information,official_facility_id_county_parish,codex_cms_hgi_p0_review,2026-06-05T21:01:43.827548+00:00,accepted,,False
511310,2024,assign_county,54089,"Summers County, West Virginia",0.9500,"Accepted report-only institutional-anchor CMS provider external/manual geocode review: official_cms_provider_data_catalog_hospital_general_information / official_facility_id_county_parish assigned Summers County, West Virginia (54089) for provider 511310 fiscal year 2024 at confidence 0.95. Reviewer note: Accepted from official CMS Provider Data Catalog Hospital General Information dataset xubh-q36u: Facility ID 511310 maps to SUMMERS County/Parish, WV, local FIPS 54089 (Summers County, West Virginia); CMS HGI address `115 SUMMERS HOSPITAL ROAD, HINTON, WV 25951` checked against cost-report address `TERRACE STREET, HINTON, WV 25951` (state_match; city_match; zip_match; cms_street_available; cms_county_present). Report-only institutional source review; source promotion remains blocked by maturity, leakage, and model-impact gates.. Institutional source promotion remains blocked by source-maturity, leakage, and model-impact gates.",output/institutional_anchor_provider_geocode_external_manual_p0_cms_hgi_results.csv,external_manual_geocode_review_confirmed,2026-06-05T21:02:05.739846+00:00,,511310__2024,SUMMERS COUNTY ARH,WV,,,,external_geocoder_required_no_local_candidate,accept,official_cms_provider_data_catalog_hospital_general_information,official_facility_id_county_parish,codex_cms_hgi_p0_review,2026-06-05T21:01:43.827548+00:00,accepted,,False
