cms_provider_number,fiscal_year,manual_review_decision,manual_fips,manual_county_name,manual_geocode_confidence,manual_review_note,acceptance_source,acceptance_action,accepted_at,external_manual_rank,provider_year_key,provider_name,state_abbr,street_address,city,zip5,external_manual_lane,reviewer_decision,manual_geocode_source,manual_geocode_match_type,reviewed_by,reviewed_at,acceptance_status,acceptance_issue,production_model_rank_or_dashboard_change
474001,2023,assign_county,50025,"Windham County, Vermont",0.8200,Held by strict OSM/Nominatim external geocoder review: house_number_not_supported; confidence_below_0_90.,output/institutional_anchor_provider_geocode_external_manual_osm_same_city_geocode_results.csv,external_manual_geocode_review_confirmed,2026-06-05T03:49:59.780258+00:00,12,474001__2023,BRATTLEBORO RETREAT,VT,ANNA MARSH LANE,BRATTLEBORO,05302,same_city_unresolved_after_census_external_geocoder,hold,openstreetmap_nominatim_point_in_county_external_geocoder,,codex_osm_nominatim_external_geocoder_policy,2026-06-05T03:49:26.807755+00:00,held_or_rejected,Held by strict OSM/Nominatim external geocoder review: house_number_not_supported; confidence_below_0_90.,False
514009,2024,assign_county,54011,"Cabell County, West Virginia",0.8200,Held by strict OSM/Nominatim external geocoder review: postcode_not_supported; confidence_below_0_90.,output/institutional_anchor_provider_geocode_external_manual_osm_same_city_geocode_results.csv,external_manual_geocode_review_confirmed,2026-06-05T03:49:59.780258+00:00,13,514009__2024,MILDRED MITCHELL-BATEMAN HOSPITAL,WV,1530 NORWAY AVENUE,HUNTINGTON,25706,same_city_unresolved_after_census_external_geocoder,hold,openstreetmap_nominatim_point_in_county_external_geocoder,,codex_osm_nominatim_external_geocoder_policy,2026-06-05T03:49:26.807755+00:00,held_or_rejected,Held by strict OSM/Nominatim external geocoder review: postcode_not_supported; confidence_below_0_90.,False
054089,2024,assign_county,06075,"San Francisco County, California",1.0000,"Accepted report-only institutional-anchor CMS provider external/manual geocode review: openstreetmap_nominatim_point_in_county_external_geocoder / external_geocoder_house_zip_city_state_point_county assigned San Francisco County, California (06075) for provider 054089 fiscal year 2024 at confidence 1.00. Reviewer note: Accepted from strict OSM/Nominatim external geocoder review: returned point maps to San Francisco County, California (06075) in local county polygons with house number, ZIP, city/state, and supported result type; confidence 1.0. Result: San Francisco Campus for Jewish Living, 302, Silver Avenue, St. Mary's Park, Excelsior, San Francisco, California, 94112, United States.. Institutional source promotion remains blocked by source-maturity, leakage, and model-impact gates.",output/institutional_anchor_provider_geocode_external_manual_osm_same_city_geocode_results.csv,external_manual_geocode_review_confirmed,2026-06-05T03:49:59.780258+00:00,14,054089__2024,JEWISH HOME FOR THE AGED,CA,302 SILVER AVENUE,SAN FRANCISCO,94112,same_city_unresolved_after_census_external_geocoder,accept,openstreetmap_nominatim_point_in_county_external_geocoder,external_geocoder_house_zip_city_state_point_county,codex_osm_nominatim_external_geocoder_policy,2026-06-05T03:49:26.807755+00:00,accepted,,False
670112,2024,assign_county,48029,"Bexar County, Texas",1.0000,"Accepted report-only institutional-anchor CMS provider external/manual geocode review: openstreetmap_nominatim_point_in_county_external_geocoder / external_geocoder_house_zip_city_state_point_county assigned Bexar County, Texas (48029) for provider 670112 fiscal year 2024 at confidence 1.00. Reviewer note: Accepted from strict OSM/Nominatim external geocoder review: returned point maps to Bexar County, Texas (48029) in local county polygons with house number, ZIP, city/state, and supported result type; confidence 1.0. Result: Cumberland Surgical Hospital, 5330, North Loop 1604 West, San Antonio, Bexar County, Texas, 78249, United States.. Institutional source promotion remains blocked by source-maturity, leakage, and model-impact gates.",output/institutional_anchor_provider_geocode_external_manual_osm_same_city_geocode_results.csv,external_manual_geocode_review_confirmed,2026-06-05T03:49:59.780258+00:00,15,670112__2024,CUMBERLAND SURGICAL HOSPITAL,TX,5330 NORTH LOOP 1604 WEST,SAN ANTONIO,78249,same_city_unresolved_after_census_external_geocoder,accept,openstreetmap_nominatim_point_in_county_external_geocoder,external_geocoder_house_zip_city_state_point_county,codex_osm_nominatim_external_geocoder_policy,2026-06-05T03:49:26.807755+00:00,accepted,,False
343025,2023,assign_county,37021,"Buncombe County, North Carolina",1.0000,"Accepted report-only institutional-anchor CMS provider external/manual geocode review: openstreetmap_nominatim_point_in_county_external_geocoder / external_geocoder_house_zip_city_state_point_county assigned Buncombe County, North Carolina (37021) for provider 343025 fiscal year 2023 at confidence 1.00. Reviewer note: Accepted from strict OSM/Nominatim external geocoder review: returned point maps to Buncombe County, North Carolina (37021) in local county polygons with house number, ZIP, city/state, and supported result type; confidence 1.0. Result: CarePartners Rehabilitation Hospital, 68, Sweeten Creek Road, Biltmore, Biltmore Village, Asheville, Buncombe County, North Carolina, 28803, United States.. Institutional source promotion remains blocked by source-maturity, leakage, and model-impact gates.",output/institutional_anchor_provider_geocode_external_manual_osm_same_city_geocode_results.csv,external_manual_geocode_review_confirmed,2026-06-05T03:49:59.780258+00:00,16,343025__2023,CAREPARTNERS REHAB HOSPITAL,NC,68 SWEETEN CREEK ROAD,ASHEVILLE,28803,same_city_unresolved_after_census_external_geocoder,accept,openstreetmap_nominatim_point_in_county_external_geocoder,external_geocoder_house_zip_city_state_point_county,codex_osm_nominatim_external_geocoder_policy,2026-06-05T03:49:26.807755+00:00,accepted,,False
212002,2024,assign_county,24043,"Washington County, Maryland",0.8200,Held by strict OSM/Nominatim external geocoder review: postcode_not_supported; confidence_below_0_90.,output/institutional_anchor_provider_geocode_external_manual_osm_same_city_geocode_results.csv,external_manual_geocode_review_confirmed,2026-06-05T03:49:59.780258+00:00,17,212002__2024,WESTERN MARYLAND HOSPITAL CENTER,MD,1500 PENNSYLVANIA AVENUE,HAGERSTOWN,21740,same_city_unresolved_after_census_external_geocoder,hold,openstreetmap_nominatim_point_in_county_external_geocoder,,codex_osm_nominatim_external_geocoder_policy,2026-06-05T03:49:26.807755+00:00,held_or_rejected,Held by strict OSM/Nominatim external geocoder review: postcode_not_supported; confidence_below_0_90.,False
190044,2023,assign_county,22001,"Acadia Parish, Louisiana",0.6000,Held by strict OSM/Nominatim external geocoder review: house_number_not_supported; postcode_not_supported; confidence_below_0_90.,output/institutional_anchor_provider_geocode_external_manual_osm_same_city_geocode_results.csv,external_manual_geocode_review_confirmed,2026-06-05T03:49:59.780258+00:00,18,190044__2023,ACADIA GENERAL HOSPITAL,LA,190044,CROWLEY,70526,same_city_unresolved_after_census_external_geocoder,hold,openstreetmap_nominatim_point_in_county_external_geocoder,,codex_osm_nominatim_external_geocoder_policy,2026-06-05T03:49:26.807755+00:00,held_or_rejected,Held by strict OSM/Nominatim external geocoder review: house_number_not_supported; postcode_not_supported; confidence_below_0_90.,False
103052,2023,assign_county,12031,"Duval County, Florida",0.7000,Held by strict OSM/Nominatim external geocoder review: house_number_not_supported; confidence_below_0_90.,output/institutional_anchor_provider_geocode_external_manual_osm_same_city_geocode_results.csv,external_manual_geocode_review_confirmed,2026-06-05T03:49:59.780258+00:00,19,103052__2023,ENCOMPASS HEALTH REHABILITATION HOSP,FL,11595 BURNT MILL ROAD,JACKSONVILLE,32256,same_city_unresolved_after_census_external_geocoder,hold,openstreetmap_nominatim_point_in_county_external_geocoder,,codex_osm_nominatim_external_geocoder_policy,2026-06-05T03:49:26.807755+00:00,held_or_rejected,Held by strict OSM/Nominatim external geocoder review: house_number_not_supported; confidence_below_0_90.,False
670265,2024,assign_county,48113,"Dallas County, Texas",0.8200,Held by strict OSM/Nominatim external geocoder review: postcode_not_supported; confidence_below_0_90.,output/institutional_anchor_provider_geocode_external_manual_osm_same_city_geocode_results.csv,external_manual_geocode_review_confirmed,2026-06-05T03:49:59.780258+00:00,20,670265__2024,LEGENT ORTHOPEDIC HOSPITAL CARROLLTO,TX,1401 EAST TRINITY MILLS ROAD,CARROLLTON,75007,same_city_unresolved_after_census_external_geocoder,hold,openstreetmap_nominatim_point_in_county_external_geocoder,,codex_osm_nominatim_external_geocoder_policy,2026-06-05T03:49:26.807755+00:00,held_or_rejected,Held by strict OSM/Nominatim external geocoder review: postcode_not_supported; confidence_below_0_90.,False
054149,2024,assign_county,06001,"Alameda County, California",0.7000,Held by strict OSM/Nominatim external geocoder review: house_number_not_supported; confidence_below_0_90.,output/institutional_anchor_provider_geocode_external_manual_osm_same_city_geocode_results.csv,external_manual_geocode_review_confirmed,2026-06-05T03:49:59.780258+00:00,21,054149__2024,WILLOW ROCK CENTER,CA,22050 FAIRMONT DRIVE,SAN LEANDRO,94578,same_city_unresolved_after_census_external_geocoder,hold,openstreetmap_nominatim_point_in_county_external_geocoder,,codex_osm_nominatim_external_geocoder_policy,2026-06-05T03:49:26.807755+00:00,held_or_rejected,Held by strict OSM/Nominatim external geocoder review: house_number_not_supported; confidence_below_0_90.,False
400016,2023,assign_county,72127,San Juan Muno,0.8200,Held by strict OSM/Nominatim external geocoder review: house_number_not_supported; confidence_below_0_90.,output/institutional_anchor_provider_geocode_external_manual_osm_same_city_geocode_results.csv,external_manual_geocode_review_confirmed,2026-06-05T03:49:59.780258+00:00,22,400016__2023,AUXILIO MUTUO HOSPITAL,PR,PONCE DE LEON,SAN JUAN,00919,same_city_unresolved_after_census_external_geocoder,hold,openstreetmap_nominatim_point_in_county_external_geocoder,,codex_osm_nominatim_external_geocoder_policy,2026-06-05T03:49:26.807755+00:00,held_or_rejected,Held by strict OSM/Nominatim external geocoder review: house_number_not_supported; confidence_below_0_90.,False
400044,2023,assign_county,72113,Ponce Muno,1.0000,"Accepted report-only institutional-anchor CMS provider external/manual geocode review: openstreetmap_nominatim_point_in_county_external_geocoder / external_geocoder_house_zip_city_state_point_county assigned Ponce Muno (72113) for provider 400044 fiscal year 2023 at confidence 1.00. Reviewer note: Accepted from strict OSM/Nominatim external geocoder review: returned point maps to Ponce Muno (72113) in local county polygons with house number, ZIP, city/state, and supported result type; confidence 1.0. Result: Hospital San Lucas, 917, Avenida Tito Castro, La Coroza, Sector Lajes, Machuelo Abajo, Ponce, Puerto Rico, 00733, United States.. Institutional source promotion remains blocked by source-maturity, leakage, and model-impact gates.",output/institutional_anchor_provider_geocode_external_manual_osm_same_city_geocode_results.csv,external_manual_geocode_review_confirmed,2026-06-05T03:49:59.780258+00:00,23,400044__2023,SAN LUCAS PONCE,PR,917 AVE TITO CASTRO,PONCE,00733,same_city_unresolved_after_census_external_geocoder,accept,openstreetmap_nominatim_point_in_county_external_geocoder,external_geocoder_house_zip_city_state_point_county,codex_osm_nominatim_external_geocoder_policy,2026-06-05T03:49:26.807755+00:00,accepted,,False
400061,2024,assign_county,72127,San Juan Muno,0.4800,Held by strict OSM/Nominatim external geocoder review: house_number_not_supported; postcode_not_supported; result_type_name_or_road_not_supported; confidence_below_0_90.,output/institutional_anchor_provider_geocode_external_manual_osm_same_city_geocode_results.csv,external_manual_geocode_review_confirmed,2026-06-05T03:49:59.780258+00:00,24,400061__2024,UNIVERSITY DISCTRICT HOSPITAL,PR,BO. MONACILLO,SAN JUAN,00922,same_city_unresolved_after_census_external_geocoder,hold,openstreetmap_nominatim_point_in_county_external_geocoder,,codex_osm_nominatim_external_geocoder_policy,2026-06-05T03:49:26.807755+00:00,held_or_rejected,Held by strict OSM/Nominatim external geocoder review: house_number_not_supported; postcode_not_supported; result_type_name_or_road_not_supported; confidence_below_0_90.,False
400127,2024,assign_county,72127,San Juan Muno,0.4800,Held by strict OSM/Nominatim external geocoder review: house_number_not_supported; postcode_not_supported; result_type_name_or_road_not_supported; confidence_below_0_90.,output/institutional_anchor_provider_geocode_external_manual_osm_same_city_geocode_results.csv,external_manual_geocode_review_confirmed,2026-06-05T03:49:59.780258+00:00,25,400127__2024,ADMIN DE SERVICIOS MEDICOS DE PR,PR,CENTRO MEDICO,SAN JUAN,00922,same_city_unresolved_after_census_external_geocoder,hold,openstreetmap_nominatim_point_in_county_external_geocoder,,codex_osm_nominatim_external_geocoder_policy,2026-06-05T03:49:26.807755+00:00,held_or_rejected,Held by strict OSM/Nominatim external geocoder review: house_number_not_supported; postcode_not_supported; result_type_name_or_road_not_supported; confidence_below_0_90.,False
400015,2024,assign_county,72127,San Juan Muno,0.5200,Held by strict OSM/Nominatim external geocoder review: house_number_not_supported; postcode_not_supported; confidence_below_0_90.,output/institutional_anchor_provider_geocode_external_manual_osm_same_city_geocode_results.csv,external_manual_geocode_review_confirmed,2026-06-05T03:49:59.780258+00:00,26,400015__2024,SAN JUAN MUNICIPAL HOSPITAL,PR,RIO PIEDRAS STATION,SAN JUAN,00928,same_city_unresolved_after_census_external_geocoder,hold,openstreetmap_nominatim_point_in_county_external_geocoder,,codex_osm_nominatim_external_geocoder_policy,2026-06-05T03:49:26.807755+00:00,held_or_rejected,Held by strict OSM/Nominatim external geocoder review: house_number_not_supported; postcode_not_supported; confidence_below_0_90.,False
400098,2023,assign_county,72127,San Juan Muno,0.9000,Held by strict OSM/Nominatim external geocoder review: city_not_supported.,output/institutional_anchor_provider_geocode_external_manual_osm_same_city_geocode_results.csv,external_manual_geocode_review_confirmed,2026-06-05T03:49:59.780258+00:00,27,400098__2023,HOSPITAL SAN FRANCISCO,PR,DE DIEGO AVE. #371,RIO PIEDRAS,00923,same_city_unresolved_after_census_external_geocoder,hold,openstreetmap_nominatim_point_in_county_external_geocoder,,codex_osm_nominatim_external_geocoder_policy,2026-06-05T03:49:26.807755+00:00,held_or_rejected,Held by strict OSM/Nominatim external geocoder review: city_not_supported.,False
400106,2023,assign_county,72127,San Juan Muno,0.6800,Held by strict OSM/Nominatim external geocoder review: house_number_not_supported; city_not_supported; confidence_below_0_90.,output/institutional_anchor_provider_geocode_external_manual_osm_same_city_geocode_results.csv,external_manual_geocode_review_confirmed,2026-06-05T03:49:59.780258+00:00,28,400106__2023,HOSPITAL METROPOLITANO,PR,21 #1785,RIO PIEDRAS,00922,same_city_unresolved_after_census_external_geocoder,hold,openstreetmap_nominatim_point_in_county_external_geocoder,,codex_osm_nominatim_external_geocoder_policy,2026-06-05T03:49:26.807755+00:00,held_or_rejected,Held by strict OSM/Nominatim external geocoder review: house_number_not_supported; city_not_supported; confidence_below_0_90.,False
400022,2023,assign_county,72113,Ponce Muno,1.0000,"Accepted report-only institutional-anchor CMS provider external/manual geocode review: openstreetmap_nominatim_point_in_county_external_geocoder / external_geocoder_house_zip_city_state_point_county assigned Ponce Muno (72113) for provider 400022 fiscal year 2023 at confidence 1.00. Reviewer note: Accepted from strict OSM/Nominatim external geocoder review: returned point maps to Ponce Muno (72113) in local county polygons with house number, ZIP, city/state, and supported result type; confidence 1.0. Result: Hospital Damas, 2213, Ponce Bypass, Playa, Ponce, Puerto Rico, 00717, United States.. Institutional source promotion remains blocked by source-maturity, leakage, and model-impact gates.",output/institutional_anchor_provider_geocode_external_manual_osm_same_city_geocode_results.csv,external_manual_geocode_review_confirmed,2026-06-05T03:49:59.780258+00:00,29,400022__2023,HOSPITAL DAMAS,PR,2213 PONCE BY PASS,PONCE,00717,same_city_unresolved_after_census_external_geocoder,accept,openstreetmap_nominatim_point_in_county_external_geocoder,external_geocoder_house_zip_city_state_point_county,codex_osm_nominatim_external_geocoder_policy,2026-06-05T03:49:26.807755+00:00,accepted,,False
224045,2023,assign_county,25027,"Worcester County, Massachusetts",1.0000,"Accepted report-only institutional-anchor CMS provider external/manual geocode review: openstreetmap_nominatim_point_in_county_external_geocoder / external_geocoder_house_zip_city_state_point_county assigned Worcester County, Massachusetts (25027) for provider 224045 fiscal year 2023 at confidence 1.00. Reviewer note: Accepted from strict OSM/Nominatim external geocoder review: returned point maps to Worcester County, Massachusetts (25027) in local county polygons with house number, ZIP, city/state, and supported result type; confidence 1.0. Result: Hospital for Behavioral Medicine, 100, Century Drive, Great Brook Valley, Worcester, Worcester County, Massachusetts, 01606, United States.. Institutional source promotion remains blocked by source-maturity, leakage, and model-impact gates.",output/institutional_anchor_provider_geocode_external_manual_osm_same_city_geocode_results.csv,external_manual_geocode_review_confirmed,2026-06-05T03:49:59.780258+00:00,30,224045__2023,HOSPITAL FOR BEHAVIORAL MEDICINE,MA,100 CENTURY DR,WORCESTER,01606,same_city_unresolved_after_census_external_geocoder,accept,openstreetmap_nominatim_point_in_county_external_geocoder,external_geocoder_house_zip_city_state_point_county,codex_osm_nominatim_external_geocoder_policy,2026-06-05T03:49:26.807755+00:00,accepted,,False
400006,2023,assign_county,,,,Held by strict OSM/Nominatim external geocoder review: no_geocoder_result.,output/institutional_anchor_provider_geocode_external_manual_osm_same_city_geocode_results.csv,external_manual_geocode_review_confirmed,2026-06-05T03:49:59.780258+00:00,31,400006__2023,DOCTORS CENTER HOSPITAL SAN JUAN I,PR,1395 SAN RAFAEL ST. PDA. 20,SAN JUAN,00910,same_city_unresolved_after_census_external_geocoder,hold,,,codex_osm_nominatim_external_geocoder_policy,2026-06-05T03:49:26.807755+00:00,held_or_rejected,Held by strict OSM/Nominatim external geocoder review: no_geocoder_result.,False
450874,2023,assign_county,,,,Held by strict OSM/Nominatim external geocoder review: no_geocoder_result.,output/institutional_anchor_provider_geocode_external_manual_osm_same_city_geocode_results.csv,external_manual_geocode_review_confirmed,2026-06-05T03:49:59.780258+00:00,32,450874__2023,BAYLOR SURGICAL HOSPITAL LAS COLINAS,TX,400 W I-635 SUITE 101,IRVING,75063,same_city_unresolved_after_census_external_geocoder,hold,,,codex_osm_nominatim_external_geocoder_policy,2026-06-05T03:49:26.807755+00:00,held_or_rejected,Held by strict OSM/Nominatim external geocoder review: no_geocoder_result.,False
