attempt_key,provider_year_key,cms_provider_number,fiscal_year,provider_name,state_abbr,street_address,city,zip5,external_manual_lane,attempt_label,attempt_query,result_index,geocoder_point_fips,geocoder_point_county_name,geocoder_point_state_abbr,geocoder_lat,geocoder_lon,geocoder_name,geocoder_display_name,geocoder_category,geocoder_type,geocoder_address_house_number,geocoder_address_road,geocoder_address_city,geocoder_address_county,geocoder_address_state,geocoder_address_postcode,house_number_supported,zip_supported,city_supported,state_supported,health_result_supported,provider_name_supported,road_supported,manual_geocode_confidence,candidate_failures,result_json
119584a0271ada16db1e,110023__2023,110023,2023,ADVENTHEALTH GORDON,GA,1035 RED BUD ROAD,CALHOUN,30703,external_geocoder_required_no_local_candidate,address_only,"1035 RED BUD ROAD, CALHOUN, GA, 30703",0,13129,"Gordon County, Georgia",GA,34.5102219,-84.9260314,AdventHealth Gordon Hospital,"AdventHealth Gordon Hospital, 1035, Red Bud Road Northeast, Calhoun, Gordon County, Georgia, 30701, United States",building,hospital,1035,Red Bud Road Northeast,Calhoun,Gordon County,Georgia,30701,True,False,True,True,False,True,True,0.74,postcode_not_supported; confidence_below_0_90,"{""address"": {""ISO3166-2-lvl4"": ""US-GA"", ""building"": ""AdventHealth Gordon Hospital"", ""country"": ""United States"", ""country_code"": ""us"", ""county"": ""Gordon County"", ""house_number"": ""1035"", ""postcode"": ""30701"", ""road"": ""Red Bud Road Northeast"", ""state"": ""Georgia"", ""town"": ""Calhoun""}, ""addresstype"": ""building"", ""boundingbox"": [""34.5094469"", ""34.5110246"", ""-84.9272439"", ""-84.9252990""], ""category"": ""building"", ""display_name"": ""AdventHealth Gordon Hospital, 1035, Red Bud Road Northeast, Calhoun, Gordon County, Georgia, 30701, United States"", ""extratags"": null, ""importance"": 5.266117341873834e-05, ""lat"": ""34.5102219"", ""licence"": ""Data \u00a9 OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"", ""lon"": ""-84.9260314"", ""name"": ""AdventHealth Gordon Hospital"", ""osm_id"": 983365677, ""osm_type"": ""way"", ""place_id"": 341983916, ""place_rank"": 30, ""type"": ""hospital""}"
119584a0271ada16db1e,110023__2023,110023,2023,ADVENTHEALTH GORDON,GA,1035 RED BUD ROAD,CALHOUN,30703,external_geocoder_required_no_local_candidate,address_only,"1035 RED BUD ROAD, CALHOUN, GA, 30703",1,13129,"Gordon County, Georgia",GA,34.5108202,-84.9267291,AdventHealth Gordon Hospital,"AdventHealth Gordon Hospital, 1035, Red Bud Road Northeast, Calhoun, Gordon County, Georgia, 30701, United States",amenity,hospital,1035,Red Bud Road Northeast,Calhoun,Gordon County,Georgia,30701,True,False,True,True,True,True,True,0.82,postcode_not_supported; confidence_below_0_90,"{""address"": {""ISO3166-2-lvl4"": ""US-GA"", ""amenity"": ""AdventHealth Gordon Hospital"", ""country"": ""United States"", ""country_code"": ""us"", ""county"": ""Gordon County"", ""house_number"": ""1035"", ""postcode"": ""30701"", ""road"": ""Red Bud Road Northeast"", ""state"": ""Georgia"", ""town"": ""Calhoun""}, ""addresstype"": ""amenity"", ""boundingbox"": [""34.5087456"", ""34.5126027"", ""-84.9285730"", ""-84.9239249""], ""category"": ""amenity"", ""display_name"": ""AdventHealth Gordon Hospital, 1035, Red Bud Road Northeast, Calhoun, Gordon County, Georgia, 30701, United States"", ""extratags"": {""emergency"": ""yes"", ""healthcare"": ""hospital"", ""opening_hours"": ""24/7"", ""operator"": ""AdventHealth"", ""operator:wikidata"": ""Q3509447"", ""operator:wikipedia"": ""en:AdventHealth"", ""phone"": ""+1 706 629 2895"", ""website"": ""https://www.gordonhospital.com/""}, ""importance"": 5.266117341873834e-05, ""lat"": ""34.5108202"", ""licence"": ""Data \u00a9 OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"", ""lon"": ""-84.9267291"", ""name"": ""AdventHealth Gordon Hospital"", ""osm_id"": 490398183, ""osm_type"": ""way"", ""place_id"": 342038674, ""place_rank"": 30, ""type"": ""hospital""}"
119584a0271ada16db1e,110023__2023,110023,2023,ADVENTHEALTH GORDON,GA,1035 RED BUD ROAD,CALHOUN,30703,external_geocoder_required_no_local_candidate,address_only,"1035 RED BUD ROAD, CALHOUN, GA, 30703",2,13129,"Gordon County, Georgia",GA,34.5119162,-84.9215153,,"1035, Red Bud Road Northeast, Calhoun, Gordon County, Georgia, 30701, United States",place,house,1035,Red Bud Road Northeast,Calhoun,Gordon County,Georgia,30701,True,False,True,True,False,True,True,0.74,postcode_not_supported; confidence_below_0_90,"{""address"": {""ISO3166-2-lvl4"": ""US-GA"", ""country"": ""United States"", ""country_code"": ""us"", ""county"": ""Gordon County"", ""house_number"": ""1035"", ""postcode"": ""30701"", ""road"": ""Red Bud Road Northeast"", ""state"": ""Georgia"", ""town"": ""Calhoun""}, ""addresstype"": ""place"", ""boundingbox"": [""34.5118662"", ""34.5119662"", ""-84.9215653"", ""-84.9214653""], ""category"": ""place"", ""display_name"": ""1035, Red Bud Road Northeast, Calhoun, Gordon County, Georgia, 30701, United States"", ""extratags"": null, ""importance"": 9.99999999995449e-06, ""lat"": ""34.5119162"", ""licence"": ""Data \u00a9 OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"", ""lon"": ""-84.9215153"", ""name"": """", ""osm_id"": 1315651953, ""osm_type"": ""way"", ""place_id"": 409766571, ""place_rank"": 30, ""type"": ""house""}"
a288e69cdfbe58c070b1,110023__2023,110023,2023,ADVENTHEALTH GORDON,GA,1035 RED BUD ROAD,CALHOUN,30703,external_geocoder_required_no_local_candidate,provider_address,"ADVENTHEALTH GORDON, 1035 RED BUD ROAD, CALHOUN, GA, 30703",0,13129,"Gordon County, Georgia",GA,34.5102219,-84.9260314,AdventHealth Gordon Hospital,"AdventHealth Gordon Hospital, 1035, Red Bud Road Northeast, Calhoun, Gordon County, Georgia, 30701, United States",building,hospital,1035,Red Bud Road Northeast,Calhoun,Gordon County,Georgia,30701,True,False,True,True,False,True,True,0.74,postcode_not_supported; confidence_below_0_90,"{""address"": {""ISO3166-2-lvl4"": ""US-GA"", ""building"": ""AdventHealth Gordon Hospital"", ""country"": ""United States"", ""country_code"": ""us"", ""county"": ""Gordon County"", ""house_number"": ""1035"", ""postcode"": ""30701"", ""road"": ""Red Bud Road Northeast"", ""state"": ""Georgia"", ""town"": ""Calhoun""}, ""addresstype"": ""building"", ""boundingbox"": [""34.5094469"", ""34.5110246"", ""-84.9272439"", ""-84.9252990""], ""category"": ""building"", ""display_name"": ""AdventHealth Gordon Hospital, 1035, Red Bud Road Northeast, Calhoun, Gordon County, Georgia, 30701, United States"", ""extratags"": null, ""importance"": 5.266117341873834e-05, ""lat"": ""34.5102219"", ""licence"": ""Data \u00a9 OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"", ""lon"": ""-84.9260314"", ""name"": ""AdventHealth Gordon Hospital"", ""osm_id"": 983365677, ""osm_type"": ""way"", ""place_id"": 342270549, ""place_rank"": 30, ""type"": ""hospital""}"
4d0947569188cdf496cd,110023__2023,110023,2023,ADVENTHEALTH GORDON,GA,1035 RED BUD ROAD,CALHOUN,30703,external_geocoder_required_no_local_candidate,address_no_zip,"1035 RED BUD ROAD, CALHOUN, GA",0,13129,"Gordon County, Georgia",GA,34.5108202,-84.9267291,AdventHealth Gordon Hospital,"AdventHealth Gordon Hospital, 1035, Red Bud Road Northeast, Calhoun, Gordon County, Georgia, 30701, United States",amenity,hospital,1035,Red Bud Road Northeast,Calhoun,Gordon County,Georgia,30701,True,False,True,True,True,True,True,0.82,postcode_not_supported; confidence_below_0_90,"{""address"": {""ISO3166-2-lvl4"": ""US-GA"", ""amenity"": ""AdventHealth Gordon Hospital"", ""country"": ""United States"", ""country_code"": ""us"", ""county"": ""Gordon County"", ""house_number"": ""1035"", ""postcode"": ""30701"", ""road"": ""Red Bud Road Northeast"", ""state"": ""Georgia"", ""town"": ""Calhoun""}, ""addresstype"": ""amenity"", ""boundingbox"": [""34.5087456"", ""34.5126027"", ""-84.9285730"", ""-84.9239249""], ""category"": ""amenity"", ""display_name"": ""AdventHealth Gordon Hospital, 1035, Red Bud Road Northeast, Calhoun, Gordon County, Georgia, 30701, United States"", ""extratags"": {""emergency"": ""yes"", ""healthcare"": ""hospital"", ""opening_hours"": ""24/7"", ""operator"": ""AdventHealth"", ""operator:wikidata"": ""Q3509447"", ""operator:wikipedia"": ""en:AdventHealth"", ""phone"": ""+1 706 629 2895"", ""website"": ""https://www.gordonhospital.com/""}, ""importance"": 5.266117341873834e-05, ""lat"": ""34.5108202"", ""licence"": ""Data \u00a9 OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"", ""lon"": ""-84.9267291"", ""name"": ""AdventHealth Gordon Hospital"", ""osm_id"": 490398183, ""osm_type"": ""way"", ""place_id"": 342038674, ""place_rank"": 30, ""type"": ""hospital""}"
4d0947569188cdf496cd,110023__2023,110023,2023,ADVENTHEALTH GORDON,GA,1035 RED BUD ROAD,CALHOUN,30703,external_geocoder_required_no_local_candidate,address_no_zip,"1035 RED BUD ROAD, CALHOUN, GA",1,13129,"Gordon County, Georgia",GA,34.5102219,-84.9260314,AdventHealth Gordon Hospital,"AdventHealth Gordon Hospital, 1035, Red Bud Road Northeast, Calhoun, Gordon County, Georgia, 30701, United States",building,hospital,1035,Red Bud Road Northeast,Calhoun,Gordon County,Georgia,30701,True,False,True,True,False,True,True,0.74,postcode_not_supported; confidence_below_0_90,"{""address"": {""ISO3166-2-lvl4"": ""US-GA"", ""building"": ""AdventHealth Gordon Hospital"", ""country"": ""United States"", ""country_code"": ""us"", ""county"": ""Gordon County"", ""house_number"": ""1035"", ""postcode"": ""30701"", ""road"": ""Red Bud Road Northeast"", ""state"": ""Georgia"", ""town"": ""Calhoun""}, ""addresstype"": ""building"", ""boundingbox"": [""34.5094469"", ""34.5110246"", ""-84.9272439"", ""-84.9252990""], ""category"": ""building"", ""display_name"": ""AdventHealth Gordon Hospital, 1035, Red Bud Road Northeast, Calhoun, Gordon County, Georgia, 30701, United States"", ""extratags"": null, ""importance"": 5.266117341873834e-05, ""lat"": ""34.5102219"", ""licence"": ""Data \u00a9 OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"", ""lon"": ""-84.9260314"", ""name"": ""AdventHealth Gordon Hospital"", ""osm_id"": 983365677, ""osm_type"": ""way"", ""place_id"": 341983916, ""place_rank"": 30, ""type"": ""hospital""}"
4d0947569188cdf496cd,110023__2023,110023,2023,ADVENTHEALTH GORDON,GA,1035 RED BUD ROAD,CALHOUN,30703,external_geocoder_required_no_local_candidate,address_no_zip,"1035 RED BUD ROAD, CALHOUN, GA",2,13129,"Gordon County, Georgia",GA,34.5119162,-84.9215153,,"1035, Red Bud Road Northeast, Calhoun, Gordon County, Georgia, 30701, United States",place,house,1035,Red Bud Road Northeast,Calhoun,Gordon County,Georgia,30701,True,False,True,True,False,True,True,0.74,postcode_not_supported; confidence_below_0_90,"{""address"": {""ISO3166-2-lvl4"": ""US-GA"", ""country"": ""United States"", ""country_code"": ""us"", ""county"": ""Gordon County"", ""house_number"": ""1035"", ""postcode"": ""30701"", ""road"": ""Red Bud Road Northeast"", ""state"": ""Georgia"", ""town"": ""Calhoun""}, ""addresstype"": ""place"", ""boundingbox"": [""34.5118662"", ""34.5119662"", ""-84.9215653"", ""-84.9214653""], ""category"": ""place"", ""display_name"": ""1035, Red Bud Road Northeast, Calhoun, Gordon County, Georgia, 30701, United States"", ""extratags"": null, ""importance"": 9.99999999995449e-06, ""lat"": ""34.5119162"", ""licence"": ""Data \u00a9 OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"", ""lon"": ""-84.9215153"", ""name"": """", ""osm_id"": 1315651953, ""osm_type"": ""way"", ""place_id"": 409766571, ""place_rank"": 30, ""type"": ""house""}"
7c7d8306dc2a535e505a,110023__2023,110023,2023,ADVENTHEALTH GORDON,GA,1035 RED BUD ROAD,CALHOUN,30703,external_geocoder_required_no_local_candidate,provider_city_zip,"ADVENTHEALTH GORDON, CALHOUN, GA, 30703",0,13129,"Gordon County, Georgia",GA,34.5108202,-84.9267291,AdventHealth Gordon Hospital,"AdventHealth Gordon Hospital, 1035, Hospital Drive, Calhoun, Gordon County, Georgia, 30701, United States",amenity,hospital,1035,Hospital Drive,Calhoun,Gordon County,Georgia,30701,True,False,True,True,True,True,False,0.78,postcode_not_supported; confidence_below_0_90,"{""address"": {""ISO3166-2-lvl4"": ""US-GA"", ""amenity"": ""AdventHealth Gordon Hospital"", ""country"": ""United States"", ""country_code"": ""us"", ""county"": ""Gordon County"", ""house_number"": ""1035"", ""postcode"": ""30701"", ""road"": ""Hospital Drive"", ""state"": ""Georgia"", ""town"": ""Calhoun""}, ""addresstype"": ""amenity"", ""boundingbox"": [""34.5087456"", ""34.5126027"", ""-84.9285730"", ""-84.9239249""], ""category"": ""amenity"", ""display_name"": ""AdventHealth Gordon Hospital, 1035, Hospital Drive, Calhoun, Gordon County, Georgia, 30701, United States"", ""extratags"": {""emergency"": ""yes"", ""healthcare"": ""hospital"", ""opening_hours"": ""24/7"", ""operator"": ""AdventHealth"", ""operator:wikidata"": ""Q3509447"", ""operator:wikipedia"": ""en:AdventHealth"", ""phone"": ""+1 706 629 2895"", ""website"": ""https://www.gordonhospital.com/""}, ""importance"": 5.266117341873834e-05, ""lat"": ""34.5108202"", ""licence"": ""Data \u00a9 OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"", ""lon"": ""-84.9267291"", ""name"": ""AdventHealth Gordon Hospital"", ""osm_id"": 490398183, ""osm_type"": ""way"", ""place_id"": 338795984, ""place_rank"": 30, ""type"": ""hospital""}"
7c7d8306dc2a535e505a,110023__2023,110023,2023,ADVENTHEALTH GORDON,GA,1035 RED BUD ROAD,CALHOUN,30703,external_geocoder_required_no_local_candidate,provider_city_zip,"ADVENTHEALTH GORDON, CALHOUN, GA, 30703",1,13129,"Gordon County, Georgia",GA,34.5102219,-84.9260314,AdventHealth Gordon Hospital,"AdventHealth Gordon Hospital, 1035, Red Bud Road Northeast, Calhoun, Gordon County, Georgia, 30701, United States",building,hospital,1035,Red Bud Road Northeast,Calhoun,Gordon County,Georgia,30701,True,False,True,True,False,True,True,0.74,postcode_not_supported; confidence_below_0_90,"{""address"": {""ISO3166-2-lvl4"": ""US-GA"", ""building"": ""AdventHealth Gordon Hospital"", ""country"": ""United States"", ""country_code"": ""us"", ""county"": ""Gordon County"", ""house_number"": ""1035"", ""postcode"": ""30701"", ""road"": ""Red Bud Road Northeast"", ""state"": ""Georgia"", ""town"": ""Calhoun""}, ""addresstype"": ""building"", ""boundingbox"": [""34.5094469"", ""34.5110246"", ""-84.9272439"", ""-84.9252990""], ""category"": ""building"", ""display_name"": ""AdventHealth Gordon Hospital, 1035, Red Bud Road Northeast, Calhoun, Gordon County, Georgia, 30701, United States"", ""extratags"": null, ""importance"": 5.266117341873834e-05, ""lat"": ""34.5102219"", ""licence"": ""Data \u00a9 OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"", ""lon"": ""-84.9260314"", ""name"": ""AdventHealth Gordon Hospital"", ""osm_id"": 983365677, ""osm_type"": ""way"", ""place_id"": 342270549, ""place_rank"": 30, ""type"": ""hospital""}"
803fbf031a6e16eed3b1,230193__2023,230193,2023,MCLAREN LAPEER REGION,MI,1375 NORTH MAIN STREET,LAPEER,48436,external_geocoder_required_no_local_candidate,address_only,"1375 NORTH MAIN STREET, LAPEER, MI, 48436",0,26087,"Lapeer County, Michigan",MI,43.0624982,-83.3214562,McLaren Lapeer Region,"McLaren Lapeer Region, 1375, North Main Street, Lapeer, Lapeer County, Michigan, 48446, United States",amenity,hospital,1375,North Main Street,Lapeer,Lapeer County,Michigan,48446,True,False,True,True,True,True,True,0.82,postcode_not_supported; confidence_below_0_90,"{""address"": {""ISO3166-2-lvl4"": ""US-MI"", ""amenity"": ""McLaren Lapeer Region"", ""country"": ""United States"", ""country_code"": ""us"", ""county"": ""Lapeer County"", ""house_number"": ""1375"", ""postcode"": ""48446"", ""road"": ""North Main Street"", ""state"": ""Michigan"", ""town"": ""Lapeer""}, ""addresstype"": ""amenity"", ""boundingbox"": [""43.0608614"", ""43.0640007"", ""-83.3238189"", ""-83.3194220""], ""category"": ""amenity"", ""display_name"": ""McLaren Lapeer Region, 1375, North Main Street, Lapeer, Lapeer County, Michigan, 48446, United States"", ""extratags"": {""beds"": ""183"", ""emergency"": ""yes"", ""healthcare"": ""hospital"", ""opening_hours"": ""24/7"", ""operator"": ""McLaren Health Care"", ""phone"": ""+1 810 667 5500"", ""website"": ""https://www.mclaren.org/lapeerregion/lapeerregion.aspx""}, ""importance"": 5.4153505760235255e-05, ""lat"": ""43.0624982"", ""licence"": ""Data \u00a9 OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"", ""lon"": ""-83.3214562"", ""name"": ""McLaren Lapeer Region"", ""osm_id"": 589718353, ""osm_type"": ""way"", ""place_id"": 364567898, ""place_rank"": 30, ""type"": ""hospital""}"
803fbf031a6e16eed3b1,230193__2023,230193,2023,MCLAREN LAPEER REGION,MI,1375 NORTH MAIN STREET,LAPEER,48436,external_geocoder_required_no_local_candidate,address_only,"1375 NORTH MAIN STREET, LAPEER, MI, 48436",1,26087,"Lapeer County, Michigan",MI,43.0628026,-83.3204321,,"1375, North Main Street, Lapeer, Lapeer County, Michigan, 48446, United States",amenity,emergency_service,1375,North Main Street,Lapeer,Lapeer County,Michigan,48446,True,False,True,True,False,True,True,0.74,postcode_not_supported; confidence_below_0_90,"{""address"": {""ISO3166-2-lvl4"": ""US-MI"", ""country"": ""United States"", ""country_code"": ""us"", ""county"": ""Lapeer County"", ""house_number"": ""1375"", ""postcode"": ""48446"", ""road"": ""North Main Street"", ""state"": ""Michigan"", ""town"": ""Lapeer""}, ""addresstype"": ""amenity"", ""boundingbox"": [""43.0619553"", ""43.0636548"", ""-83.3212504"", ""-83.3196997""], ""category"": ""amenity"", ""display_name"": ""1375, North Main Street, Lapeer, Lapeer County, Michigan, 48446, United States"", ""extratags"": {""building"": ""hospital"", ""emergency:amenity"": ""yes"", ""helipad"": ""yes"", ""layer"": ""1"", ""phone"": ""+1-810-667-5500""}, ""importance"": 5.4153505760235255e-05, ""lat"": ""43.0628026"", ""licence"": ""Data \u00a9 OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"", ""lon"": ""-83.3204321"", ""name"": """", ""osm_id"": 578957919, ""osm_type"": ""way"", ""place_id"": 368894403, ""place_rank"": 30, ""type"": ""emergency_service""}"
316a0ba1a78f0a1846d1,230193__2023,230193,2023,MCLAREN LAPEER REGION,MI,1375 NORTH MAIN STREET,LAPEER,48436,external_geocoder_required_no_local_candidate,provider_address,"MCLAREN LAPEER REGION, 1375 NORTH MAIN STREET, LAPEER, MI, 48436",0,26087,"Lapeer County, Michigan",MI,43.0624982,-83.3214562,McLaren Lapeer Region,"McLaren Lapeer Region, 1375, North Main Street, Lapeer, Lapeer County, Michigan, 48446, United States",amenity,hospital,1375,North Main Street,Lapeer,Lapeer County,Michigan,48446,True,False,True,True,True,True,True,0.82,postcode_not_supported; confidence_below_0_90,"{""address"": {""ISO3166-2-lvl4"": ""US-MI"", ""amenity"": ""McLaren Lapeer Region"", ""country"": ""United States"", ""country_code"": ""us"", ""county"": ""Lapeer County"", ""house_number"": ""1375"", ""postcode"": ""48446"", ""road"": ""North Main Street"", ""state"": ""Michigan"", ""town"": ""Lapeer""}, ""addresstype"": ""amenity"", ""boundingbox"": [""43.0608614"", ""43.0640007"", ""-83.3238189"", ""-83.3194220""], ""category"": ""amenity"", ""display_name"": ""McLaren Lapeer Region, 1375, North Main Street, Lapeer, Lapeer County, Michigan, 48446, United States"", ""extratags"": {""beds"": ""183"", ""emergency"": ""yes"", ""healthcare"": ""hospital"", ""opening_hours"": ""24/7"", ""operator"": ""McLaren Health Care"", ""phone"": ""+1 810 667 5500"", ""website"": ""https://www.mclaren.org/lapeerregion/lapeerregion.aspx""}, ""importance"": 5.4153505760235255e-05, ""lat"": ""43.0624982"", ""licence"": ""Data \u00a9 OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"", ""lon"": ""-83.3214562"", ""name"": ""McLaren Lapeer Region"", ""osm_id"": 589718353, ""osm_type"": ""way"", ""place_id"": 364567898, ""place_rank"": 30, ""type"": ""hospital""}"
c81ba6deb4eb2c524f13,230193__2023,230193,2023,MCLAREN LAPEER REGION,MI,1375 NORTH MAIN STREET,LAPEER,48436,external_geocoder_required_no_local_candidate,address_no_zip,"1375 NORTH MAIN STREET, LAPEER, MI",0,26087,"Lapeer County, Michigan",MI,43.0624982,-83.3214562,McLaren Lapeer Region,"McLaren Lapeer Region, 1375, North Main Street, Lapeer, Lapeer County, Michigan, 48446, United States",amenity,hospital,1375,North Main Street,Lapeer,Lapeer County,Michigan,48446,True,False,True,True,True,True,True,0.82,postcode_not_supported; confidence_below_0_90,"{""address"": {""ISO3166-2-lvl4"": ""US-MI"", ""amenity"": ""McLaren Lapeer Region"", ""country"": ""United States"", ""country_code"": ""us"", ""county"": ""Lapeer County"", ""house_number"": ""1375"", ""postcode"": ""48446"", ""road"": ""North Main Street"", ""state"": ""Michigan"", ""town"": ""Lapeer""}, ""addresstype"": ""amenity"", ""boundingbox"": [""43.0608614"", ""43.0640007"", ""-83.3238189"", ""-83.3194220""], ""category"": ""amenity"", ""display_name"": ""McLaren Lapeer Region, 1375, North Main Street, Lapeer, Lapeer County, Michigan, 48446, United States"", ""extratags"": {""beds"": ""183"", ""emergency"": ""yes"", ""healthcare"": ""hospital"", ""opening_hours"": ""24/7"", ""operator"": ""McLaren Health Care"", ""phone"": ""+1 810 667 5500"", ""website"": ""https://www.mclaren.org/lapeerregion/lapeerregion.aspx""}, ""importance"": 5.4153505760235255e-05, ""lat"": ""43.0624982"", ""licence"": ""Data \u00a9 OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"", ""lon"": ""-83.3214562"", ""name"": ""McLaren Lapeer Region"", ""osm_id"": 589718353, ""osm_type"": ""way"", ""place_id"": 369825060, ""place_rank"": 30, ""type"": ""hospital""}"
c81ba6deb4eb2c524f13,230193__2023,230193,2023,MCLAREN LAPEER REGION,MI,1375 NORTH MAIN STREET,LAPEER,48436,external_geocoder_required_no_local_candidate,address_no_zip,"1375 NORTH MAIN STREET, LAPEER, MI",1,26087,"Lapeer County, Michigan",MI,43.0628026,-83.3204321,,"1375, North Main Street, Lapeer, Lapeer County, Michigan, 48446, United States",amenity,emergency_service,1375,North Main Street,Lapeer,Lapeer County,Michigan,48446,True,False,True,True,False,True,True,0.74,postcode_not_supported; confidence_below_0_90,"{""address"": {""ISO3166-2-lvl4"": ""US-MI"", ""country"": ""United States"", ""country_code"": ""us"", ""county"": ""Lapeer County"", ""house_number"": ""1375"", ""postcode"": ""48446"", ""road"": ""North Main Street"", ""state"": ""Michigan"", ""town"": ""Lapeer""}, ""addresstype"": ""amenity"", ""boundingbox"": [""43.0619553"", ""43.0636548"", ""-83.3212504"", ""-83.3196997""], ""category"": ""amenity"", ""display_name"": ""1375, North Main Street, Lapeer, Lapeer County, Michigan, 48446, United States"", ""extratags"": {""building"": ""hospital"", ""emergency:amenity"": ""yes"", ""helipad"": ""yes"", ""layer"": ""1"", ""phone"": ""+1-810-667-5500""}, ""importance"": 5.4153505760235255e-05, ""lat"": ""43.0628026"", ""licence"": ""Data \u00a9 OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"", ""lon"": ""-83.3204321"", ""name"": """", ""osm_id"": 578957919, ""osm_type"": ""way"", ""place_id"": 369717751, ""place_rank"": 30, ""type"": ""emergency_service""}"
983bc7346d0829b8b832,230193__2023,230193,2023,MCLAREN LAPEER REGION,MI,1375 NORTH MAIN STREET,LAPEER,48436,external_geocoder_required_no_local_candidate,provider_city_zip,"MCLAREN LAPEER REGION, LAPEER, MI, 48436",0,26087,"Lapeer County, Michigan",MI,43.0624982,-83.3214562,McLaren Lapeer Region,"McLaren Lapeer Region, 1375, North Main Street, Lapeer, Lapeer County, Michigan, 48446, United States",amenity,hospital,1375,North Main Street,Lapeer,Lapeer County,Michigan,48446,True,False,True,True,True,True,True,0.82,postcode_not_supported; confidence_below_0_90,"{""address"": {""ISO3166-2-lvl4"": ""US-MI"", ""amenity"": ""McLaren Lapeer Region"", ""country"": ""United States"", ""country_code"": ""us"", ""county"": ""Lapeer County"", ""house_number"": ""1375"", ""postcode"": ""48446"", ""road"": ""North Main Street"", ""state"": ""Michigan"", ""town"": ""Lapeer""}, ""addresstype"": ""amenity"", ""boundingbox"": [""43.0608614"", ""43.0640007"", ""-83.3238189"", ""-83.3194220""], ""category"": ""amenity"", ""display_name"": ""McLaren Lapeer Region, 1375, North Main Street, Lapeer, Lapeer County, Michigan, 48446, United States"", ""extratags"": {""beds"": ""183"", ""emergency"": ""yes"", ""healthcare"": ""hospital"", ""opening_hours"": ""24/7"", ""operator"": ""McLaren Health Care"", ""phone"": ""+1 810 667 5500"", ""website"": ""https://www.mclaren.org/lapeerregion/lapeerregion.aspx""}, ""importance"": 5.4153505760235255e-05, ""lat"": ""43.0624982"", ""licence"": ""Data \u00a9 OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"", ""lon"": ""-83.3214562"", ""name"": ""McLaren Lapeer Region"", ""osm_id"": 589718353, ""osm_type"": ""way"", ""place_id"": 364567898, ""place_rank"": 30, ""type"": ""hospital""}"
cce7b0ffd5865becc49c,460013__2024,460013,2024,MOUNTAIN VIEW HOSPITAL,UT,1000 EAST 100 NORTH,PAYSON,84651,external_geocoder_required_no_local_candidate,address_only,"1000 EAST 100 NORTH, PAYSON, UT, 84651",0,49049,"Utah County, Utah",UT,40.0436557,-111.7159476,1000 East,"1000 East, Payson, Utah County, Utah, 84651, United States",highway,unclassified,,1000 East,Payson,Utah County,Utah,84651,False,True,True,True,False,False,False,0.66,house_number_not_supported; result_type_name_or_road_not_supported; confidence_below_0_90,"{""address"": {""ISO3166-2-lvl4"": ""US-UT"", ""country"": ""United States"", ""country_code"": ""us"", ""county"": ""Utah County"", ""postcode"": ""84651"", ""road"": ""1000 East"", ""state"": ""Utah"", ""town"": ""Payson""}, ""addresstype"": ""road"", ""boundingbox"": [""40.0427662"", ""40.0445422"", ""-111.7160050"", ""-111.7159353""], ""category"": ""highway"", ""display_name"": ""1000 East, Payson, Utah County, Utah, 84651, United States"", ""extratags"": {""surface"": ""asphalt""}, ""importance"": 0.053381027695124705, ""lat"": ""40.0436557"", ""licence"": ""Data \u00a9 OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"", ""lon"": ""-111.7159476"", ""name"": ""1000 East"", ""osm_id"": 10226820, ""osm_type"": ""way"", ""place_id"": 325691191, ""place_rank"": 26, ""type"": ""unclassified""}"
