queue_row_id,address_key,entity_name,filing_date,decision,before_geocode_status,before_fips,after_fips,after_county_name,manual_review_note
sec_pit_0019,"20008 FORGENT NETWORKS, INC. DELAWARE 74-2415696 108 WILD BASIN ROAD|AUSTIN|TX|78746",ASURE SOFTWARE INC,2004-11-29,assign_county,not_attempted,,48453,"Travis County, Texas","Accepted report-only SEC point-in-time HQ geocode review: census_geographies_addressbatch:parser_repair assigned Travis County, Texas (48453) for 1 queue row(s). Remains pending SEC source-maturity and promotion gates."
sec_pit_0178,"14204 FUELCELL ENERGY, INC. DELAWARE 06-0853042 IDENTIFICATION NO.) 3 GREAT PASTURE ROAD|DANBURY|CT|06813",FUELCELL ENERGY INC,2012-01-17,assign_county,not_attempted,,09001,"Fairfield County, Connecticut","Accepted report-only SEC point-in-time HQ geocode review: census_geographies_addressbatch:parser_repair assigned Fairfield County, Connecticut (09001) for 1 queue row(s). Remains pending SEC source-maturity and promotion gates."
sec_pit_0148,13726 CHESAPEAKE ENERGY CORPORATION OKLAHOMA 73-1395733 6100 NORTH WESTERN AVENUE|OKLAHOMA CITY|OK|73118,EXPAND ENERGY Corp,2016-02-25,assign_county,not_attempted,,40109,"Oklahoma County, Oklahoma","Accepted report-only SEC point-in-time HQ geocode review: census_geographies_addressbatch:parser_repair assigned Oklahoma County, Oklahoma (40109) for 1 queue row(s). Remains pending SEC source-maturity and promotion gates."
sec_pit_0149,6100 NORTH WESTERN AVENUE|OKLAHOMA CITY|OK|73118,EXPAND ENERGY Corp,2026-02-18,assign_county,not_attempted,,40109,"Oklahoma County, Oklahoma","Accepted report-only SEC point-in-time HQ geocode review: census_geographies_addressbatch:parsed_original assigned Oklahoma County, Oklahoma (40109) for 1 queue row(s). Remains pending SEC source-maturity and promotion gates."
sec_pit_0175,22490 FORWARD AIR CORPORATION TENNESSEE 62-1120025 430 AIRPORT ROAD|GREENEVILLE|TN|37745,FORWARD AIR CORP,2015-02-20,assign_county,not_attempted,,47059,"Greene County, Tennessee","Accepted report-only SEC point-in-time HQ geocode review: census_geographies_addressbatch:parser_repair assigned Greene County, Tennessee (47059) for 2 queue row(s). Remains pending SEC source-maturity and promotion gates."
sec_pit_0176,22490 FORWARD AIR CORPORATION TENNESSEE 62-1120025 430 AIRPORT ROAD|GREENEVILLE|TN|37745,FORWARD AIR CORP,2016-02-19,assign_county,not_attempted,,47059,"Greene County, Tennessee","Accepted report-only SEC point-in-time HQ geocode review: census_geographies_addressbatch:parser_repair assigned Greene County, Tennessee (47059) for 2 queue row(s). Remains pending SEC source-maturity and promotion gates."
sec_pit_0338,32000 AURORA ROAD|SUITE B SOLON|OH|44139,"ENERGY FOCUS, INC/DE",2026-05-12,assign_county,not_attempted,,39035,"Cuyahoga County, Ohio","Accepted report-only SEC point-in-time HQ geocode review: census_geographies_addressbatch:parser_repair assigned Cuyahoga County, Ohio (39035) for 1 queue row(s). Remains pending SEC source-maturity and promotion gates."
sec_pit_0004,1625 SHARP POINT DRIVE|FORT COLLINS|CO|80525,ADVANCED ENERGY INDUSTRIES INC,2012-03-02,assign_county,not_attempted,,08069,"Larimer County, Colorado",Manual point-in-time HQ review: Fort Collins CO 80525 business address assigned to Larimer County for report-only SEC filing-observed address staging.
sec_pit_0005,"1595 WYNKOOP STREET, SUITE 800|DENVER|CO|80202",ADVANCED ENERGY INDUSTRIES INC,2026-02-13,assign_county,not_attempted,,08031,"Denver County, Colorado",Manual point-in-time HQ review: Denver CO 80202 business address assigned to Denver County for report-only SEC filing-observed address staging.
sec_pit_0207,"1595 WYNKOOP STREET, SUITE 800|DENVER|CO|80202",ADVANCED ENERGY INDUSTRIES INC,2026-05-04,assign_county,not_attempted,,08031,"Denver County, Colorado",Manual point-in-time HQ review: Denver CO 80202 business address assigned to Denver County for report-only SEC filing-observed address staging.
sec_pit_0281,21211 NORDHOFF STREET|CHATSWORTH|CA|91311,"Capstone Energy Plus, Inc.",2011-11-09,assign_county,not_attempted,,06037,"Los Angeles County, California","Accepted report-only SEC point-in-time HQ geocode review: census_geographies_addressbatch:parsed_original assigned Los Angeles County, California (06037) for 2 queue row(s). Remains pending SEC source-maturity and promotion gates."
sec_pit_0086,21211 NORDHOFF STREET|CHATSWORTH|CA|91311,"Capstone Energy Plus, Inc.",2012-06-14,assign_county,not_attempted,,06037,"Los Angeles County, California","Accepted report-only SEC point-in-time HQ geocode review: census_geographies_addressbatch:parsed_original assigned Los Angeles County, California (06037) for 2 queue row(s). Remains pending SEC source-maturity and promotion gates."
sec_pit_0056,5225 KATY FREEWAY SUITE 600|HOUSTON|TX|77007,Bimergen Energy Corp,2009-04-15,assign_county,not_attempted,,48201,"Harris County, Texas","Accepted report-only SEC point-in-time HQ geocode review: census_geographies_addressbatch:parsed_original assigned Harris County, Texas (48201) for 1 queue row(s). Remains pending SEC source-maturity and promotion gates."
sec_pit_0119,333 WEST SHERIDAN AVENUE|OKLAHOMA CITY|OK|73102-5015,DEVON ENERGY CORP/DE,2014-02-28,assign_county,not_attempted,,40109,"Oklahoma County, Oklahoma","Accepted report-only SEC point-in-time HQ geocode review: census_geographies_addressbatch:parsed_original assigned Oklahoma County, Oklahoma (40109) for 2 queue row(s). Remains pending SEC source-maturity and promotion gates."
sec_pit_0316,333 WEST SHERIDAN AVENUE|OKLAHOMA CITY|OK|73102-5015,DEVON ENERGY CORP/DE,2026-05-06,assign_county,not_attempted,,40109,"Oklahoma County, Oklahoma","Accepted report-only SEC point-in-time HQ geocode review: census_geographies_addressbatch:parsed_original assigned Oklahoma County, Oklahoma (40109) for 2 queue row(s). Remains pending SEC source-maturity and promotion gates."
sec_pit_0501,"625 BROAD STREET 2ND FLOOR , SUITE 240|NEWARK|NJ|07102","Allied Energy, Inc.",2026-05-15,assign_county,not_attempted,,34013,"Essex County, New Jersey","Accepted report-only SEC point-in-time HQ geocode review: census_geographies_addressbatch:parsed_original assigned Essex County, New Jersey (34013) for 1 queue row(s). Remains pending SEC source-maturity and promotion gates."
sec_pit_0046,"32320 BUILD-A-BEAR WORKSHOP, INC. DELAWARE 43-1883836 1954 INNERBELT BUSINESS CENTER DRIVE ST|. LOUIS|MO|63114",BUILD-A-BEAR WORKSHOP INC,2011-03-17,assign_county,not_attempted,,29189,"St. Louis County, Missouri","Accepted report-only SEC point-in-time HQ geocode review: census_geographies_addressbatch:parser_repair assigned St. Louis County, Missouri (29189) for 3 queue row(s). Remains pending SEC source-maturity and promotion gates."
sec_pit_0047,"32320 BUILD-A-BEAR WORKSHOP, INC. DELAWARE 43-1883836 1954 INNERBELT BUSINESS CENTER DRIVE ST|. LOUIS|MO|63114",BUILD-A-BEAR WORKSHOP INC,2012-03-15,assign_county,not_attempted,,29189,"St. Louis County, Missouri","Accepted report-only SEC point-in-time HQ geocode review: census_geographies_addressbatch:parser_repair assigned St. Louis County, Missouri (29189) for 3 queue row(s). Remains pending SEC source-maturity and promotion gates."
sec_pit_0048,"32320 BUILD-A-BEAR WORKSHOP, INC. DELAWARE 43-1883836 1954 INNERBELT BUSINESS CENTER DRIVE ST|. LOUIS|MO|63114",BUILD-A-BEAR WORKSHOP INC,2013-03-14,assign_county,not_attempted,,29189,"St. Louis County, Missouri","Accepted report-only SEC point-in-time HQ geocode review: census_geographies_addressbatch:parser_repair assigned St. Louis County, Missouri (29189) for 3 queue row(s). Remains pending SEC source-maturity and promotion gates."
sec_pit_0049,415 SOUTH 18TH ST. ST|. LOUIS|MO|63103,BUILD-A-BEAR WORKSHOP INC,2026-04-17,assign_county,not_attempted,,29510,"St. Louis city, Missouri","Accepted report-only SEC point-in-time HQ geocode review: census_geographies_addressbatch:parser_repair assigned St. Louis city, Missouri (29510) for 1 queue row(s). Remains pending SEC source-maturity and promotion gates."
sec_pit_0249,"251 JEANELL DR., SUITE 3|CARSON CITY|NV|89703","Big Digital Energy, Inc.",2008-05-14,assign_county,not_attempted,,32510,"Carson City, Nevada","Accepted report-only SEC point-in-time HQ geocode review: census_geographies_addressbatch:parsed_original assigned Carson City, Nevada (32510) for 1 queue row(s). Remains pending SEC source-maturity and promotion gates."
sec_pit_0054,"251 JEANELL DR., SUITE 3|CARSON CITY|NV|89703","Big Digital Energy, Inc.",2009-02-27,assign_county,not_attempted,,32510,"Carson City, Nevada","Accepted report-only SEC point-in-time HQ geocode review: census_geographies_addressbatch:parsed_original assigned Carson City, Nevada (32510) for 1 queue row(s). Remains pending SEC source-maturity and promotion gates."
sec_pit_0353,3738 OAK LAWN AVENUE|DALLAS|TX|75219,Energy Transfer LP,2011-08-08,assign_county,not_attempted,,48113,"Dallas County, Texas","Accepted report-only SEC point-in-time HQ geocode review: census_geographies_addressbatch:parsed_original assigned Dallas County, Texas (48113) for 2 queue row(s). Remains pending SEC source-maturity and promotion gates."
sec_pit_0154,3738 OAK LAWN AVENUE|DALLAS|TX|75219,Energy Transfer LP,2012-02-22,assign_county,not_attempted,,48113,"Dallas County, Texas","Accepted report-only SEC point-in-time HQ geocode review: census_geographies_addressbatch:parsed_original assigned Dallas County, Texas (48113) for 2 queue row(s). Remains pending SEC source-maturity and promotion gates."
sec_pit_0253,40 EAST 52ND STREET|NEW YORK|NY|10022,BlackRock Energy & Resources Trust,2007-05-31,assign_county,not_attempted,,36061,"New York County, New York","Accepted report-only SEC point-in-time HQ geocode review: census_geographies_addressbatch:parsed_original assigned New York County, New York (36061) for 1 queue row(s). Remains pending SEC source-maturity and promotion gates."
sec_pit_0255,55 EAST 52ND STREET|NEW YORK|NY|10055,BlackRock Energy & Resources Trust,2010-10-29,assign_county,not_attempted,,36061,"New York County, New York","Accepted report-only SEC point-in-time HQ geocode review: census_geographies_addressbatch:parsed_original assigned New York County, New York (36061) for 1 queue row(s). Remains pending SEC source-maturity and promotion gates."
sec_pit_0067,"3000 RICHMOND AVENUE, SUITE 400|HOUSTON|TX|77098","CAMBER ENERGY, INC.",2008-06-19,assign_county,not_attempted,,48201,"Harris County, Texas","Accepted report-only SEC point-in-time HQ geocode review: census_geographies_addressbatch:parsed_original assigned Harris County, Texas (48201) for 1 queue row(s). Remains pending SEC source-maturity and promotion gates."
sec_pit_0068,"6800 WEST LOOP SOUTH, #415|HOUSTON|TX|77401","CAMBER ENERGY, INC.",2009-03-09,assign_county,not_attempted,,48201,"Harris County, Texas","Accepted report-only SEC point-in-time HQ geocode review: census_geographies_addressbatch:parsed_original assigned Harris County, Texas (48201) for 1 queue row(s). Remains pending SEC source-maturity and promotion gates."
sec_pit_0069,"12 GREENWAY PLAZA , SUITE 1100|HOUSTON|TX|77046","CAMBER ENERGY, INC.",2026-03-30,assign_county,not_attempted,,48201,"Harris County, Texas","Accepted report-only SEC point-in-time HQ geocode review: census_geographies_addressbatch:parsed_original assigned Harris County, Texas (48201) for 2 queue row(s). Remains pending SEC source-maturity and promotion gates."
sec_pit_0264,"12 GREENWAY PLAZA , SUITE 1100|HOUSTON|TX|77046","CAMBER ENERGY, INC.",2026-05-11,assign_county,not_attempted,,48201,"Harris County, Texas","Accepted report-only SEC point-in-time HQ geocode review: census_geographies_addressbatch:parsed_original assigned Harris County, Texas (48201) for 2 queue row(s). Remains pending SEC source-maturity and promotion gates."
sec_pit_0409,"34756 TESLA, INC. DELAWARE 91-2197729 3500 DEER CREEK ROAD|PALO ALTO|CA|94304","Tesla, Inc.",2018-05-07,assign_county,not_attempted,,06085,"Santa Clara County, California","Accepted report-only SEC point-in-time HQ geocode review: census_geographies_addressbatch:parser_repair assigned Santa Clara County, California (06085) for 3 queue row(s). Remains pending SEC source-maturity and promotion gates."
sec_pit_0200,"34756 TESLA, INC. DELAWARE 91-2197729 3500 DEER CREEK ROAD|PALO ALTO|CA|94304","Tesla, Inc.",2019-02-19,assign_county,not_attempted,,06085,"Santa Clara County, California","Accepted report-only SEC point-in-time HQ geocode review: census_geographies_addressbatch:parser_repair assigned Santa Clara County, California (06085) for 3 queue row(s). Remains pending SEC source-maturity and promotion gates."
sec_pit_0201,"34756 TESLA, INC. DELAWARE 91-2197729 3500 DEER CREEK ROAD|PALO ALTO|CA|94304","Tesla, Inc.",2020-02-13,assign_county,not_attempted,,06085,"Santa Clara County, California","Accepted report-only SEC point-in-time HQ geocode review: census_geographies_addressbatch:parser_repair assigned Santa Clara County, California (06085) for 3 queue row(s). Remains pending SEC source-maturity and promotion gates."
sec_pit_0294,3050 PULLMAN STREET|COSTA MESA|CA|92626,"Clean Energy Technologies, Inc.",2006-05-17,assign_county,not_attempted,,06059,"Orange County, California","Accepted report-only SEC point-in-time HQ geocode review: census_geographies_addressbatch:parsed_original assigned Orange County, California (06059) for 1 queue row(s). Remains pending SEC source-maturity and promotion gates."
sec_pit_0101,25242 ARCTIC OCEAN DRIVE|LAKE FOREST|CA|92630,"Clean Energy Technologies, Inc.",2007-04-05,assign_county,not_attempted,,06059,"Orange County, California","Accepted report-only SEC point-in-time HQ geocode review: census_geographies_addressbatch:parsed_original assigned Orange County, California (06059) for 1 queue row(s). Remains pending SEC source-maturity and promotion gates."
sec_pit_0292,"3020 OLD RANCH PARKWAY, SUITE 400|SEAL BEACH|CA|90740",Clean Energy Fuels Corp.,2010-11-08,assign_county,not_attempted,,06059,"Orange County, California","Accepted report-only SEC point-in-time HQ geocode review: census_geographies_addressbatch:parsed_original assigned Orange County, California (06059) for 2 queue row(s). Remains pending SEC source-maturity and promotion gates."
sec_pit_0099,"3020 OLD RANCH PARKWAY, SUITE 400|SEAL BEACH|CA|90740",Clean Energy Fuels Corp.,2011-03-10,assign_county,not_attempted,,06059,"Orange County, California","Accepted report-only SEC point-in-time HQ geocode review: census_geographies_addressbatch:parsed_original assigned Orange County, California (06059) for 2 queue row(s). Remains pending SEC source-maturity and promotion gates."
sec_pit_0374,"920 MEMORIAL CITY WAY, SUITE 1000|HOUSTON|TX|77024","FORUM ENERGY TECHNOLOGIES, INC.",2012-05-04,assign_county,not_attempted,,48201,"Harris County, Texas","Accepted report-only SEC point-in-time HQ geocode review: residual_same_city_snapshot_county_review assigned Harris County, Texas (48201) for 2 queue row(s). Remains pending SEC source-maturity and promotion gates."
sec_pit_0173,"920 MEMORIAL CITY WAY, SUITE 1000|HOUSTON|TX|77024","FORUM ENERGY TECHNOLOGIES, INC.",2013-03-05,assign_county,not_attempted,,48201,"Harris County, Texas","Accepted report-only SEC point-in-time HQ geocode review: residual_same_city_snapshot_county_review assigned Harris County, Texas (48201) for 2 queue row(s). Remains pending SEC source-maturity and promotion gates."
sec_pit_0130,148167 DATA STORAGE CORPORATION NEVADA 98-0530147 875 MERRICK AVENUE|WESTBURY|NY|11590,Data Storage Corp,2009-03-31,assign_county,not_attempted,,36059,"Nassau County, New York","Accepted report-only SEC point-in-time HQ geocode review: census_geographies_addressbatch:parser_repair assigned Nassau County, New York (36059) for 1 queue row(s). Remains pending SEC source-maturity and promotion gates."
sec_pit_0360,"35480 ENPHASE ENERGY, INC. DELAWARE 20-4645388 1420 N. MCDOWELL BLVD|. PETALUMA|CA|94954","Enphase Energy, Inc.",2012-05-14,assign_county,not_attempted,,06097,"Sonoma County, California","Accepted report-only SEC point-in-time HQ geocode review: census_geographies_addressbatch:parser_repair assigned Sonoma County, California (06097) for 1 queue row(s). Remains pending SEC source-maturity and promotion gates."
sec_pit_0159,1420 N. MCDOWELL BLVD|PETALUMA|CA|94954,"Enphase Energy, Inc.",2013-03-05,assign_county,not_attempted,,06097,"Sonoma County, California","Accepted report-only SEC point-in-time HQ geocode review: census_geographies_addressbatch:parsed_original assigned Sonoma County, California (06097) for 1 queue row(s). Remains pending SEC source-maturity and promotion gates."
sec_pit_0236,______________ MOVING BOX INC. (EXACT NAME OF REGISTRANT AS SPECIFIED IN ITS CHARTER DELAWARE 7812 27-1994406 IRS I.D. 222 E . JONES AVE|. WAKE FOREST|NC|27587,BARFRESH FOOD GROUP INC.,2011-08-19,assign_county,not_attempted,,37183,"Wake County, North Carolina","Accepted report-only SEC point-in-time HQ geocode review: census_geographies_addressbatch:parser_repair assigned Wake County, North Carolina (37183) for 1 queue row(s). Remains pending SEC source-maturity and promotion gates."
sec_pit_0039,"90 MADISON STREET, SUITE 701|DENVER|CO|80206",BARFRESH FOOD GROUP INC.,2012-06-25,assign_county,not_attempted,,08031,"Denver County, Colorado","Accepted report-only SEC point-in-time HQ geocode review: census_geographies_addressbatch:parsed_original assigned Denver County, Colorado (08031) for 1 queue row(s). Remains pending SEC source-maturity and promotion gates."
sec_pit_0229,"4400 POST OAK PARKWAY, SUITE 1900|HOUSTON|TX|77027",Amplify Energy Corp.,2012-06-01,assign_county,not_attempted,,48201,"Harris County, Texas","Accepted report-only SEC point-in-time HQ geocode review: census_geographies_addressbatch:parsed_original assigned Harris County, Texas (48201) for 2 queue row(s). Remains pending SEC source-maturity and promotion gates."
sec_pit_0030,"4400 POST OAK PARKWAY, SUITE 1900|HOUSTON|TX|77027",Amplify Energy Corp.,2013-03-21,assign_county,not_attempted,,48201,"Harris County, Texas","Accepted report-only SEC point-in-time HQ geocode review: census_geographies_addressbatch:parsed_original assigned Harris County, Texas (48201) for 2 queue row(s). Remains pending SEC source-maturity and promotion gates."
sec_pit_0327,"35721 DELEK LOGISTICS PARTNERS, LP DELAWARE 45-5379027 IDENTIFICATION NO.) 7102 COMMERCE WAY|BRENTWOOD|TN|37027","Delek Logistics Partners, LP",2012-12-14,assign_county,not_attempted,,47187,"Williamson County, Tennessee","Accepted report-only SEC point-in-time HQ conflict override: filing-street Census geographies match assigned Williamson County, Tennessee (47187) while the reused current snapshot county differed. Use only for reviewed SEC filing-observed county-year candidates; source promotion remains blocked."
sec_pit_0132,"35721 DELEK LOGISTICS PARTNERS, LP DELAWARE 45-5379027 IDENTIFICATION NO.) 7102 COMMERCE WAY|BRENTWOOD|TN|37027","Delek Logistics Partners, LP",2013-03-12,assign_county,not_attempted,,47187,"Williamson County, Tennessee","Accepted report-only SEC point-in-time HQ conflict override: filing-street Census geographies match assigned Williamson County, Tennessee (47187) while the reused current snapshot county differed. Use only for reviewed SEC filing-observed county-year candidates; source promotion remains blocked."
sec_pit_0051,8275 S. EASTERN AVE - SUITE 200|LAS VEGAS|NV|89123,Barrel Energy Inc.,2022-02-07,assign_county,not_attempted,,32003,"Clark County, Nevada","Accepted report-only SEC point-in-time HQ geocode review: census_geographies_addressbatch:parsed_original assigned Clark County, Nevada (32003) for 1 queue row(s). Remains pending SEC source-maturity and promotion gates."
sec_pit_0246,3859 S VALLEY VIEW BLVD STE 2 #107|LAS VEGAS|NV|89123,Barrel Energy Inc.,2026-05-14,assign_county,not_attempted,,32003,"Clark County, Nevada","Accepted report-only SEC point-in-time HQ geocode review: census_geographies_addressbatch:parsed_original assigned Clark County, Nevada (32003) for 1 queue row(s). Remains pending SEC source-maturity and promotion gates."
sec_pit_0257,1299 ORLEANS DRIVE|SUNNYVALE|CA|94089,Bloom Energy Corp,2018-09-07,assign_county,not_attempted,,06085,"Santa Clara County, California","Accepted report-only SEC point-in-time HQ geocode review: census_geographies_addressbatch:parsed_original assigned Santa Clara County, California (06085) for 1 queue row(s). Remains pending SEC source-maturity and promotion gates."
sec_pit_0163,"116701 GREENSPOINT PARK DRIVE, SUITE 195|HOUSTON|TX|77060",Epsilon Energy Ltd.,2019-03-29,assign_county,not_attempted,,48201,"Harris County, Texas","Accepted report-only SEC point-in-time HQ geocode review: residual_same_city_snapshot_county_review assigned Harris County, Texas (48201) for 1 queue row(s). Remains pending SEC source-maturity and promotion gates."
sec_pit_0060,3000 NW 109TH AVENUE|MIAMI|FL|33172,Blue Star Foods Corp.,2018-12-31,assign_county,not_attempted,,12086,"Miami-Dade County, Florida","Accepted report-only SEC point-in-time HQ geocode review: census_geographies_addressbatch:parsed_original assigned Miami-Dade County, Florida (12086) for 3 queue row(s). Remains pending SEC source-maturity and promotion gates."
sec_pit_0061,3000 NW 109TH AVENUE|MIAMI|FL|33172,Blue Star Foods Corp.,2019-04-01,assign_county,not_attempted,,12086,"Miami-Dade County, Florida","Accepted report-only SEC point-in-time HQ geocode review: census_geographies_addressbatch:parsed_original assigned Miami-Dade County, Florida (12086) for 3 queue row(s). Remains pending SEC source-maturity and promotion gates."
sec_pit_0062,3000 NW 109TH AVENUE|MIAMI|FL|33172,Blue Star Foods Corp.,2026-05-22,assign_county,not_attempted,,12086,"Miami-Dade County, Florida","Accepted report-only SEC point-in-time HQ geocode review: census_geographies_addressbatch:parsed_original assigned Miami-Dade County, Florida (12086) for 3 queue row(s). Remains pending SEC source-maturity and promotion gates."
sec_pit_0362,299 PARK AVENUE|NEW YORK|NY|10171,"Eos Energy Enterprises, Inc.",2020-06-26,assign_county,not_attempted,,36061,"New York County, New York","Accepted report-only SEC point-in-time HQ geocode review: census_geographies_addressbatch:parsed_original assigned New York County, New York (36061) for 1 queue row(s). Remains pending SEC source-maturity and promotion gates."
sec_pit_0156,39982 NOVUS CAPITAL CORPORATION II DELAWARE 85-3230987 8556 OAKMONT LANE|INDIANAPOLIS|IN|46260,"Energy Vault Holdings, Inc.",2021-03-26,assign_county,not_attempted,,18097,"Marion County, Indiana","Accepted report-only SEC point-in-time HQ geocode review: census_geographies_addressbatch:parser_repair assigned Marion County, Indiana (18097) for 1 queue row(s). Remains pending SEC source-maturity and promotion gates."
sec_pit_0158,"4165 EAST THOUSAND OAKS BLVD. , SUITE 100|WESTLAKE VILLAGE|CA|91362","Energy Vault Holdings, Inc.",2026-03-18,assign_county,not_attempted,,06111,"Ventura County, California","Accepted report-only SEC point-in-time HQ geocode review: census_geographies_addressbatch:snapshot_street_after_parser_repair assigned Ventura County, California (06111) for 2 queue row(s). Remains pending SEC source-maturity and promotion gates."
sec_pit_0359,"4165 EAST THOUSAND OAKS BLVD. , SUITE 100|WESTLAKE VILLAGE|CA|91362","Energy Vault Holdings, Inc.",2026-05-19,assign_county,not_attempted,,06111,"Ventura County, California","Accepted report-only SEC point-in-time HQ geocode review: census_geographies_addressbatch:snapshot_street_after_parser_repair assigned Ventura County, California (06111) for 2 queue row(s). Remains pending SEC source-maturity and promotion gates."
sec_pit_0333,"17 STATE STREET, 21ST FLOOR|NEW YORK|NY|10004",Dragonfly Energy Holdings Corp.,2021-09-23,assign_county,not_attempted,,36061,"New York County, New York","Accepted report-only SEC point-in-time HQ geocode review: census_geographies_addressbatch:parsed_original assigned New York County, New York (36061) for 1 queue row(s). Remains pending SEC source-maturity and promotion gates."
sec_pit_0395,DELAWARE 001-41013 86-2171699 477 MADISON AVENUE|NEW YORK|NY|10022,"GCT Semiconductor Holding, Inc.",2021-12-16,assign_county,not_attempted,,36061,"New York County, New York","Accepted report-only SEC point-in-time HQ geocode review: census_geographies_addressbatch:parsed_original assigned New York County, New York (36061) for 1 queue row(s). Remains pending SEC source-maturity and promotion gates."
sec_pit_0186,477 MADISON AVENUE|NEW YORK|NY|10022,"GCT Semiconductor Holding, Inc.",2022-03-18,assign_county,not_attempted,,36061,"New York County, New York","Accepted report-only SEC point-in-time HQ geocode review: census_geographies_addressbatch:parsed_original assigned New York County, New York (36061) for 1 queue row(s). Remains pending SEC source-maturity and promotion gates."
sec_pit_0269,"6201 FAIRVIEW ROAD, SUITE 225|CHARLOTTE|NC|28210",CHEETAH NET SUPPLY CHAIN SERVICE INC.,2023-09-05,assign_county,not_attempted,,37119,"Mecklenburg County, North Carolina","Accepted report-only SEC point-in-time HQ geocode review: census_geographies_addressbatch:parsed_original assigned Mecklenburg County, North Carolina (37119) for 2 queue row(s). Remains pending SEC source-maturity and promotion gates."
sec_pit_0074,"6201 FAIRVIEW ROAD, SUITE 225|CHARLOTTE|NC|28210",CHEETAH NET SUPPLY CHAIN SERVICE INC.,2024-03-18,assign_county,not_attempted,,37119,"Mecklenburg County, North Carolina","Accepted report-only SEC point-in-time HQ geocode review: census_geographies_addressbatch:parsed_original assigned Mecklenburg County, North Carolina (37119) for 2 queue row(s). Remains pending SEC source-maturity and promotion gates."
sec_pit_0064,205 SE DAVIS AVE.|SUITE C BEND|OR|97702,BranchOut Food Inc.,2026-03-31,assign_county,not_attempted,,41017,"Deschutes County, Oregon","Accepted report-only SEC point-in-time HQ geocode review: census_geographies_addressbatch:parser_repair assigned Deschutes County, Oregon (41017) for 2 queue row(s). Remains pending SEC source-maturity and promotion gates."
