cms_provider_number,fiscal_year,manual_review_decision,manual_fips,manual_county_name,manual_geocode_confidence,manual_review_note,acceptance_source,acceptance_action,accepted_at,external_manual_rank,provider_year_key,provider_name,state_abbr,street_address,city,zip5,external_manual_lane,reviewer_decision,manual_geocode_source,manual_geocode_match_type,reviewed_by,reviewed_at,acceptance_status,acceptance_issue,production_model_rank_or_dashboard_change
054154,2023,assign_county,06085,"Santa Clara County, California",0.8600,"Accepted report-only institutional-anchor CMS provider external/manual geocode review: official_census_geographies_residual_context_spotcheck / census_non_exact_street_number_zip_context assigned Santa Clara County, California (06085) for provider 054154 fiscal year 2023 at confidence 0.86. Reviewer note: Accepted from strict official Census residual context spot-check: provider-original non-exact match supports Santa Clara County, California (06085) with matching leading street number, provider ZIP, city/state support, street or route support, no directional contradiction, no conflicting FIPS, score 0.88, confidence 0.86. Matched address: 455 SILICON VALLEY BLVD, SAN JOSE, CA, 95138.. Institutional source promotion remains blocked by source-maturity, leakage, and model-impact gates.",output/institutional_anchor_provider_geocode_external_manual_residual_context_spotcheck_results.csv,external_manual_geocode_review_confirmed,2026-06-04T19:04:17.816639+00:00,50,054154__2023,SAN JOSE BEHAVIORAL HEALTH,CA,455 SILICON VALLEY BLVD,SANN JOSE,95138,external_geocoder_required_no_local_candidate,accept,official_census_geographies_residual_context_spotcheck,census_non_exact_street_number_zip_context,codex_residual_context_spotcheck_policy,2026-06-04T19:03:47.209650+00:00,accepted,,False
460013,2024,assign_county,49049,"Utah County, Utah",0.8600,Held by strict residual Census context spot-check: street_direction_conflict; street_or_route_support_missing.,output/institutional_anchor_provider_geocode_external_manual_residual_context_spotcheck_results.csv,external_manual_geocode_review_confirmed,2026-06-04T19:04:17.816639+00:00,51,460013__2024,MOUNTAIN VIEW HOSPITAL,UT,1000 EAST 100 NORTH,PAYSON,84651,external_geocoder_required_no_local_candidate,hold,official_census_geographies_residual_context_spotcheck,census_non_exact_street_number_zip_context,codex_residual_context_spotcheck_policy,2026-06-04T19:03:47.209650+00:00,held_or_rejected,Held by strict residual Census context spot-check: street_direction_conflict; street_or_route_support_missing.,False
230193,2023,assign_county,26087,"Lapeer County, Michigan",0.7600,Held by strict residual Census context spot-check: retry_score_below_0_88; retry_confidence_below_0_86; matched_address_missing_provider_zip5.,output/institutional_anchor_provider_geocode_external_manual_residual_context_spotcheck_results.csv,external_manual_geocode_review_confirmed,2026-06-04T19:04:17.816639+00:00,52,230193__2023,MCLAREN LAPEER REGION,MI,1375 NORTH MAIN STREET,LAPEER,48436,external_geocoder_required_no_local_candidate,hold,official_census_geographies_residual_context_spotcheck,census_non_exact_street_number_zip_context,codex_residual_context_spotcheck_policy,2026-06-04T19:03:47.209650+00:00,held_or_rejected,Held by strict residual Census context spot-check: retry_score_below_0_88; retry_confidence_below_0_86; matched_address_missing_provider_zip5.,False
450587,2024,assign_county,48049,"Brown County, Texas",0.7600,Held by strict residual Census context spot-check: retry_score_below_0_88; retry_confidence_below_0_86; matched_address_missing_provider_zip5.,output/institutional_anchor_provider_geocode_external_manual_residual_context_spotcheck_results.csv,external_manual_geocode_review_confirmed,2026-06-04T19:04:17.816639+00:00,53,450587__2024,HENDRICK MEDICAL CENTER BROWNWOOD,TX,1501 BURNET DRIVE,BROWNWOOD,76804,external_geocoder_required_no_local_candidate,hold,official_census_geographies_residual_context_spotcheck,census_non_exact_street_number_zip_context,codex_residual_context_spotcheck_policy,2026-06-04T19:03:47.209650+00:00,held_or_rejected,Held by strict residual Census context spot-check: retry_score_below_0_88; retry_confidence_below_0_86; matched_address_missing_provider_zip5.,False
190014,2023,assign_county,22101,"St. Mary Parish, Louisiana",0.7600,Held by strict residual Census context spot-check: retry_score_below_0_88; retry_confidence_below_0_86; matched_address_missing_provider_zip5.,output/institutional_anchor_provider_geocode_external_manual_residual_context_spotcheck_results.csv,external_manual_geocode_review_confirmed,2026-06-04T19:04:17.816639+00:00,55,190014__2023,OCHSNER ST. MARY,LA,1125 MARGUERITE STREET,MORGAN CITY,70308,external_geocoder_required_no_local_candidate,hold,official_census_geographies_residual_context_spotcheck,census_non_exact_street_number_zip_context,codex_residual_context_spotcheck_policy,2026-06-04T19:03:47.209650+00:00,held_or_rejected,Held by strict residual Census context spot-check: retry_score_below_0_88; retry_confidence_below_0_86; matched_address_missing_provider_zip5.,False
524042,2023,assign_county,55025,"Dane County, Wisconsin",0.8600,"Accepted report-only institutional-anchor CMS provider external/manual geocode review: official_census_geographies_residual_context_spotcheck / census_non_exact_street_number_zip_context assigned Dane County, Wisconsin (55025) for provider 524042 fiscal year 2023 at confidence 0.86. Reviewer note: Accepted from strict official Census residual context spot-check: provider-original non-exact match supports Dane County, Wisconsin (55025) with matching leading street number, provider ZIP, city/state support, street or route support, no directional contradiction, no conflicting FIPS, score 0.88, confidence 0.86. Matched address: 3169 DEMING WAY, MIDDLETON, WI, 53562.. Institutional source promotion remains blocked by source-maturity, leakage, and model-impact gates.",output/institutional_anchor_provider_geocode_external_manual_residual_context_spotcheck_results.csv,external_manual_geocode_review_confirmed,2026-06-04T19:04:17.816639+00:00,63,524042__2023,MIRAMOUNT BEHAVIORAL HEALTH,WI,3169 DEMMING WAY,MIDDLETON,53562,external_geocoder_required_no_local_candidate,accept,official_census_geographies_residual_context_spotcheck,census_non_exact_street_number_zip_context,codex_residual_context_spotcheck_policy,2026-06-04T19:03:47.209650+00:00,accepted,,False
230100,2024,assign_county,26069,"Iosco County, Michigan",0.7600,Held by strict residual Census context spot-check: retry_score_below_0_88; retry_confidence_below_0_86; matched_address_missing_provider_zip5.,output/institutional_anchor_provider_geocode_external_manual_residual_context_spotcheck_results.csv,external_manual_geocode_review_confirmed,2026-06-04T19:04:17.816639+00:00,69,230100__2024,ASCENSION ST. JOSEPH HOSPITAL,MI,200 HEMLOCK ST,TAWAS,48764,external_geocoder_required_no_local_candidate,hold,official_census_geographies_residual_context_spotcheck,census_non_exact_street_number_zip_context,codex_residual_context_spotcheck_policy,2026-06-04T19:03:47.209650+00:00,held_or_rejected,Held by strict residual Census context spot-check: retry_score_below_0_88; retry_confidence_below_0_86; matched_address_missing_provider_zip5.,False
231325,2024,assign_county,26051,"Gladwin County, Michigan",0.8600,"Accepted report-only institutional-anchor CMS provider external/manual geocode review: official_census_geographies_residual_context_spotcheck / census_non_exact_street_number_zip_context assigned Gladwin County, Michigan (26051) for provider 231325 fiscal year 2024 at confidence 0.86. Reviewer note: Accepted from strict official Census residual context spot-check: provider-original non-exact match supports Gladwin County, Michigan (26051) with matching leading street number, provider ZIP, city/state support, street or route support, no directional contradiction, no conflicting FIPS, score 0.88, confidence 0.86. Matched address: 515 QUARTER ST, GLADWIN, MI, 48624.. Institutional source promotion remains blocked by source-maturity, leakage, and model-impact gates.",output/institutional_anchor_provider_geocode_external_manual_residual_context_spotcheck_results.csv,external_manual_geocode_review_confirmed,2026-06-04T19:04:17.816639+00:00,71,231325__2024,MYMICHIGAN MEDICAL CENTER GLADWIN,MI,515 QUATER STREET,GLADWIN,48624,external_geocoder_required_no_local_candidate,accept,official_census_geographies_residual_context_spotcheck,census_non_exact_street_number_zip_context,codex_residual_context_spotcheck_policy,2026-06-04T19:03:47.209650+00:00,accepted,,False
014006,2023,assign_county,01055,"Etowah County, Alabama",0.8600,"Accepted report-only institutional-anchor CMS provider external/manual geocode review: official_census_geographies_residual_context_spotcheck / census_non_exact_street_number_zip_context assigned Etowah County, Alabama (01055) for provider 014006 fiscal year 2023 at confidence 0.86. Reviewer note: Accepted from strict official Census residual context spot-check: provider-original non-exact match supports Etowah County, Alabama (01055) with matching leading street number, provider ZIP, city/state support, street or route support, no directional contradiction, no conflicting FIPS, score 0.88, confidence 0.86. Matched address: 3001 SCENIC HWY, GADSDEN, AL, 35904.. Institutional source promotion remains blocked by source-maturity, leakage, and model-impact gates.",output/institutional_anchor_provider_geocode_external_manual_residual_context_spotcheck_results.csv,external_manual_geocode_review_confirmed,2026-06-04T19:04:17.816639+00:00,87,014006__2023,MOUNTAIN VIEW HOSPITAL,AL,3001 SCENIC HWY,GADSEN,35904,external_geocoder_required_no_local_candidate,accept,official_census_geographies_residual_context_spotcheck,census_non_exact_street_number_zip_context,codex_residual_context_spotcheck_policy,2026-06-04T19:03:47.209650+00:00,accepted,,False
194118,2023,assign_county,22079,"Rapides Parish, Louisiana",0.8600,"Accepted report-only institutional-anchor CMS provider external/manual geocode review: official_census_geographies_residual_context_spotcheck / census_non_exact_street_number_zip_context assigned Rapides Parish, Louisiana (22079) for provider 194118 fiscal year 2023 at confidence 0.86. Reviewer note: Accepted from strict official Census residual context spot-check: provider-original non-exact match supports Rapides Parish, Louisiana (22079) with matching leading street number, provider ZIP, city/state support, street or route support, no directional contradiction, no conflicting FIPS, score 0.88, confidence 0.86. Matched address: 2810 US HWY 71, LECOMPTE, LA, 71346.. Institutional source promotion remains blocked by source-maturity, leakage, and model-impact gates.",output/institutional_anchor_provider_geocode_external_manual_residual_context_spotcheck_results.csv,external_manual_geocode_review_confirmed,2026-06-04T19:04:17.816639+00:00,88,194118__2023,MERCY BEHAVIORAL HOSPITAL,LA,2810 US HIGHWAY 71 S,LECOMPTE,71346,external_geocoder_required_no_local_candidate,accept,official_census_geographies_residual_context_spotcheck,census_non_exact_street_number_zip_context,codex_residual_context_spotcheck_policy,2026-06-04T19:03:47.209650+00:00,accepted,,False
414003,2023,assign_county,44007,"Providence County, Rhode Island",0.8600,Held by strict residual Census context spot-check: matched_address_lacks_city_support.,output/institutional_anchor_provider_geocode_external_manual_residual_context_spotcheck_results.csv,external_manual_geocode_review_confirmed,2026-06-04T19:04:17.816639+00:00,90,414003__2023,EMMA P BRADLEY HOSPITAL,RI,1011 VETERANS MEMORIAL PARKWAY,EAST PROVIDENCE,02915,external_geocoder_required_no_local_candidate,hold,official_census_geographies_residual_context_spotcheck,census_non_exact_street_number_zip_context,codex_residual_context_spotcheck_policy,2026-06-04T19:03:47.209650+00:00,held_or_rejected,Held by strict residual Census context spot-check: matched_address_lacks_city_support.,False
464007,2024,assign_county,49011,"Davis County, Utah",0.7600,Held by strict residual Census context spot-check: retry_score_below_0_88; retry_confidence_below_0_86; matched_address_missing_provider_zip5.,output/institutional_anchor_provider_geocode_external_manual_residual_context_spotcheck_results.csv,external_manual_geocode_review_confirmed,2026-06-04T19:04:17.816639+00:00,92,464007__2024,BENCHMARK BEHAVIORAL HEALTH SYSTEM I,UT,592 WEST 1350 SOUTH,WOOD CROSS,84087,external_geocoder_required_no_local_candidate,hold,official_census_geographies_residual_context_spotcheck,census_non_exact_street_number_zip_context,codex_residual_context_spotcheck_policy,2026-06-04T19:03:47.209650+00:00,held_or_rejected,Held by strict residual Census context spot-check: retry_score_below_0_88; retry_confidence_below_0_86; matched_address_missing_provider_zip5.,False
110215,2024,assign_county,13113,"Fayette County, Georgia",0.8600,"Accepted report-only institutional-anchor CMS provider external/manual geocode review: official_census_geographies_residual_context_spotcheck / census_non_exact_street_number_zip_context assigned Fayette County, Georgia (13113) for provider 110215 fiscal year 2024 at confidence 0.86. Reviewer note: Accepted from strict official Census residual context spot-check: provider-original non-exact match supports Fayette County, Georgia (13113) with matching leading street number, provider ZIP, city/state support, street or route support, no directional contradiction, no conflicting FIPS, score 0.88, confidence 0.86. Matched address: 1255 STATE RTE 54, FAYETTEVILLE, GA, 30214.. Institutional source promotion remains blocked by source-maturity, leakage, and model-impact gates.",output/institutional_anchor_provider_geocode_external_manual_residual_context_spotcheck_results.csv,external_manual_geocode_review_confirmed,2026-06-04T19:04:17.816639+00:00,95,110215__2024,PIEDMONT FAYETTE HOSPITAL INC.,GA,1255 HIGHWAY 54 WEST,FAYETTEVILLE,30214,external_geocoder_required_no_local_candidate,accept,official_census_geographies_residual_context_spotcheck,census_non_exact_street_number_zip_context,codex_residual_context_spotcheck_policy,2026-06-04T19:03:47.209650+00:00,accepted,,False
400109,2023,assign_county,72021,Bayamón Muno,0.7600,Held by strict residual Census context spot-check: retry_score_below_0_88; retry_confidence_below_0_86; matched_address_missing_provider_zip5.,output/institutional_anchor_provider_geocode_external_manual_residual_context_spotcheck_results.csv,external_manual_geocode_review_confirmed,2026-06-04T19:04:17.816639+00:00,96,400109__2023,HOSPITAL HIMA SAN PABLO BAYAMON,PR,SANTA CRUZ # 70,BAYAMON,00959,external_geocoder_required_no_local_candidate,hold,official_census_geographies_residual_context_spotcheck,census_non_exact_street_number_zip_context,codex_residual_context_spotcheck_policy,2026-06-04T19:03:47.209650+00:00,held_or_rejected,Held by strict residual Census context spot-check: retry_score_below_0_88; retry_confidence_below_0_86; matched_address_missing_provider_zip5.,False
460060,2024,assign_county,49035,"Salt Lake County, Utah",0.8600,"Accepted report-only institutional-anchor CMS provider external/manual geocode review: official_census_geographies_residual_context_spotcheck / census_non_exact_street_number_zip_context assigned Salt Lake County, Utah (49035) for provider 460060 fiscal year 2024 at confidence 0.86. Reviewer note: Accepted from strict official Census residual context spot-check: provider-original non-exact match supports Salt Lake County, Utah (49035) with matching leading street number, provider ZIP, city/state support, street or route support, no directional contradiction, no conflicting FIPS, score 0.88, confidence 0.86. Matched address: 11925 STATE ST, DRAPER, UT, 84020.. Institutional source promotion remains blocked by source-maturity, leakage, and model-impact gates.",output/institutional_anchor_provider_geocode_external_manual_residual_context_spotcheck_results.csv,external_manual_geocode_review_confirmed,2026-06-04T19:04:17.816639+00:00,111,460060__2024,LONE PEAK HOSPITAL,UT,11925 S STATE STREET,DRAPER,84020,external_geocoder_required_no_local_candidate,accept,official_census_geographies_residual_context_spotcheck,census_non_exact_street_number_zip_context,codex_residual_context_spotcheck_policy,2026-06-04T19:03:47.209650+00:00,accepted,,False
400115,2023,assign_county,72143,Vega Alta Muno,0.8600,Held by strict residual Census context spot-check: retry_score_below_0_88; leading_street_number_not_supported; street_or_route_support_missing.,output/institutional_anchor_provider_geocode_external_manual_residual_context_spotcheck_results.csv,external_manual_geocode_review_confirmed,2026-06-04T19:04:17.816639+00:00,113,400115__2023,HOSPITAL WILMA N VAZQUEZ,PR,#2 KM 39.5,VEGA BAJA,00693,external_geocoder_required_no_local_candidate,hold,official_census_geographies_residual_context_spotcheck,census_non_exact_street_number_zip_context,codex_residual_context_spotcheck_policy,2026-06-04T19:03:47.209650+00:00,held_or_rejected,Held by strict residual Census context spot-check: retry_score_below_0_88; leading_street_number_not_supported; street_or_route_support_missing.,False
