attempt_key,provider_year_key,cms_provider_number,fiscal_year,provider_name,state_abbr,street_address,city,zip5,external_manual_lane,attempt_label,attempt_query,result_index,geocoder_point_fips,geocoder_point_county_name,geocoder_point_state_abbr,geocoder_lat,geocoder_lon,geocoder_name,geocoder_display_name,geocoder_category,geocoder_type,geocoder_address_house_number,geocoder_address_road,geocoder_address_city,geocoder_address_county,geocoder_address_state,geocoder_address_postcode,house_number_supported,zip_supported,city_supported,state_supported,health_result_supported,provider_name_supported,road_supported,manual_geocode_confidence,candidate_failures,result_json
86632b38a7d4f1557bf2,290041__2023,290041,2023,SUMMERLIN HOSPITAL MEDICAL CENTER,NV,657 TOWN CENTER DRIVE,LAS VEGAS,89114,same_city_unresolved_after_census_external_geocoder,address_only,"657 TOWN CENTER DRIVE, LAS VEGAS, NV, 89114",2,32003,"Clark County, Nevada",NV,36.1790442,-115.3168993,,"657, North Town Center Drive, The Canyons, Summerlin North, Summerlin, Las Vegas, Clark County, Nevada, 89144, United States",place,house,657,North Town Center Drive,Las Vegas,Clark County,Nevada,89144,True,False,True,True,False,True,True,0.74,postcode_not_supported; confidence_below_0_90,"{""address"": {""ISO3166-2-lvl4"": ""US-NV"", ""city"": ""Las Vegas"", ""country"": ""United States"", ""country_code"": ""us"", ""county"": ""Clark County"", ""house_number"": ""657"", ""neighbourhood"": ""The Canyons"", ""postcode"": ""89144"", ""quarter"": ""Summerlin North"", ""road"": ""North Town Center Drive"", ""state"": ""Nevada"", ""suburb"": ""Summerlin""}, ""addresstype"": ""place"", ""boundingbox"": [""36.1789942"", ""36.1790942"", ""-115.3169493"", ""-115.3168493""], ""category"": ""place"", ""display_name"": ""657, North Town Center Drive, The Canyons, Summerlin North, Summerlin, Las Vegas, Clark County, Nevada, 89144, United States"", ""extratags"": null, ""importance"": 9.99999999995449e-06, ""lat"": ""36.1790442"", ""licence"": ""Data \u00a9 OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"", ""lon"": ""-115.3168993"", ""name"": """", ""osm_id"": 827097298, ""osm_type"": ""way"", ""place_id"": 391382652, ""place_rank"": 30, ""type"": ""house""}"
92db0f45fc7e0fbf6d06,290041__2023,290041,2023,SUMMERLIN HOSPITAL MEDICAL CENTER,NV,657 TOWN CENTER DRIVE,LAS VEGAS,89114,same_city_unresolved_after_census_external_geocoder,address_no_zip,"657 TOWN CENTER DRIVE, LAS VEGAS, NV",0,32003,"Clark County, Nevada",NV,36.1811913,-115.3169384,Summerlin Hospital,"Summerlin Hospital, 657, North Town Center Drive, The Canyons, Summerlin North, Summerlin, Las Vegas, Clark County, Nevada, 89144, United States",amenity,hospital,657,North Town Center Drive,Las Vegas,Clark County,Nevada,89144,True,False,True,True,True,True,True,0.82,postcode_not_supported; confidence_below_0_90,"{""address"": {""ISO3166-2-lvl4"": ""US-NV"", ""amenity"": ""Summerlin Hospital"", ""city"": ""Las Vegas"", ""country"": ""United States"", ""country_code"": ""us"", ""county"": ""Clark County"", ""house_number"": ""657"", ""neighbourhood"": ""The Canyons"", ""postcode"": ""89144"", ""quarter"": ""Summerlin North"", ""road"": ""North Town Center Drive"", ""state"": ""Nevada"", ""suburb"": ""Summerlin""}, ""addresstype"": ""amenity"", ""boundingbox"": [""36.1788962"", ""36.1835315"", ""-115.3199324"", ""-115.3140988""], ""category"": ""amenity"", ""display_name"": ""Summerlin Hospital, 657, North Town Center Drive, The Canyons, Summerlin North, Summerlin, Las Vegas, Clark County, Nevada, 89144, United States"", ""extratags"": {""emergency"": ""yes"", ""healthcare"": ""hospital"", ""opening_hours"": ""24/7"", ""operator"": ""Universal Health Services"", ""operator:short"": ""UHS"", ""operator:type"": ""private"", ""operator:wikidata"": ""Q7893967"", ""phone"": ""+1 702 233 7000"", ""website"": ""https://www.summerlinhospital.com/"", ""wikidata"": ""Q7637626"", ""wikipedia"": ""en:Summerlin Hospital""}, ""importance"": 0.244781979759108, ""lat"": ""36.1811913"", ""licence"": ""Data \u00a9 OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"", ""lon"": ""-115.3169384"", ""name"": ""Summerlin Hospital"", ""osm_id"": 388950708, ""osm_type"": ""way"", ""place_id"": 320841963, ""place_rank"": 30, ""type"": ""hospital""}"
92db0f45fc7e0fbf6d06,290041__2023,290041,2023,SUMMERLIN HOSPITAL MEDICAL CENTER,NV,657 TOWN CENTER DRIVE,LAS VEGAS,89114,same_city_unresolved_after_census_external_geocoder,address_no_zip,"657 TOWN CENTER DRIVE, LAS VEGAS, NV",1,32003,"Clark County, Nevada",NV,36.1790442,-115.3168993,,"657, North Town Center Drive, The Canyons, Summerlin North, Summerlin, Las Vegas, Clark County, Nevada, 89144, United States",place,house,657,North Town Center Drive,Las Vegas,Clark County,Nevada,89144,True,False,True,True,False,True,True,0.74,postcode_not_supported; confidence_below_0_90,"{""address"": {""ISO3166-2-lvl4"": ""US-NV"", ""city"": ""Las Vegas"", ""country"": ""United States"", ""country_code"": ""us"", ""county"": ""Clark County"", ""house_number"": ""657"", ""neighbourhood"": ""The Canyons"", ""postcode"": ""89144"", ""quarter"": ""Summerlin North"", ""road"": ""North Town Center Drive"", ""state"": ""Nevada"", ""suburb"": ""Summerlin""}, ""addresstype"": ""place"", ""boundingbox"": [""36.1789942"", ""36.1790942"", ""-115.3169493"", ""-115.3168493""], ""category"": ""place"", ""display_name"": ""657, North Town Center Drive, The Canyons, Summerlin North, Summerlin, Las Vegas, Clark County, Nevada, 89144, United States"", ""extratags"": null, ""importance"": 9.99999999995449e-06, ""lat"": ""36.1790442"", ""licence"": ""Data \u00a9 OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"", ""lon"": ""-115.3168993"", ""name"": """", ""osm_id"": 827097298, ""osm_type"": ""way"", ""place_id"": 400657524, ""place_rank"": 30, ""type"": ""house""}"
92db0f45fc7e0fbf6d06,290041__2023,290041,2023,SUMMERLIN HOSPITAL MEDICAL CENTER,NV,657 TOWN CENTER DRIVE,LAS VEGAS,89114,same_city_unresolved_after_census_external_geocoder,address_no_zip,"657 TOWN CENTER DRIVE, LAS VEGAS, NV",2,32003,"Clark County, Nevada",NV,36.1659411,-115.3243742,,"657, South Town Center Drive, Summerlin North, Summerlin, Las Vegas, Clark County, Nevada, 89144, United States",place,house,657,South Town Center Drive,Las Vegas,Clark County,Nevada,89144,True,False,True,True,False,True,True,0.74,postcode_not_supported; confidence_below_0_90,"{""address"": {""ISO3166-2-lvl4"": ""US-NV"", ""city"": ""Las Vegas"", ""country"": ""United States"", ""country_code"": ""us"", ""county"": ""Clark County"", ""house_number"": ""657"", ""postcode"": ""89144"", ""quarter"": ""Summerlin North"", ""road"": ""South Town Center Drive"", ""state"": ""Nevada"", ""suburb"": ""Summerlin""}, ""addresstype"": ""place"", ""boundingbox"": [""36.1658911"", ""36.1659911"", ""-115.3244242"", ""-115.3243242""], ""category"": ""place"", ""display_name"": ""657, South Town Center Drive, Summerlin North, Summerlin, Las Vegas, Clark County, Nevada, 89144, United States"", ""extratags"": null, ""importance"": 9.99999999995449e-06, ""lat"": ""36.1659411"", ""licence"": ""Data \u00a9 OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"", ""lon"": ""-115.3243742"", ""name"": """", ""osm_id"": 1047086805, ""osm_type"": ""way"", ""place_id"": 400596782, ""place_rank"": 30, ""type"": ""house""}"
c921d4ae437f7fe068e6,030115__2023,030115,2023,BANNER ESTRELLA MEDICAL CENTER,AZ,9201 WEST THOMAS ROAD,PHOENIX,85037,same_city_unresolved_after_census_external_geocoder,address_only,"9201 WEST THOMAS ROAD, PHOENIX, AZ, 85037",0,04013,"Maricopa County, Arizona",AZ,33.4782685,-112.2573789,Banner Estrella Medical Center,"Banner Estrella Medical Center, 9201, West Thomas Road, Maryvale, Phoenix, Maricopa County, Arizona, 85037, United States",amenity,hospital,9201,West Thomas Road,Phoenix,Maricopa County,Arizona,85037,True,True,True,True,True,True,True,1.0,,"{""address"": {""ISO3166-2-lvl4"": ""US-AZ"", ""amenity"": ""Banner Estrella Medical Center"", ""city"": ""Phoenix"", ""country"": ""United States"", ""country_code"": ""us"", ""county"": ""Maricopa County"", ""house_number"": ""9201"", ""postcode"": ""85037"", ""road"": ""West Thomas Road"", ""state"": ""Arizona"", ""suburb"": ""Maryvale""}, ""addresstype"": ""amenity"", ""boundingbox"": [""33.4769022"", ""33.4795490"", ""-112.2598068"", ""-112.2553209""], ""category"": ""amenity"", ""display_name"": ""Banner Estrella Medical Center, 9201, West Thomas Road, Maryvale, Phoenix, Maricopa County, Arizona, 85037, United States"", ""extratags"": {""beds"": ""317"", ""emergency"": ""yes"", ""healthcare"": ""hospital"", ""healthcare:speciality"": ""emergency;trauma"", ""internet_access"": ""wlan"", ""opening_hours"": ""24/7"", ""operator"": ""Banner Health"", ""operator:type"": ""private"", ""operator:wikidata"": ""Q4856918"", ""operator:wikipedia"": ""en:Banner Health"", ""phone"": ""+1 623 327 4000"", ""smoking"": ""no"", ""start_date"": ""2005"", ""website"": ""https://www.bannerhealth.com/locations/phoenix/banner-estrella-medical-center"", ""wheelchair"": ""yes"", ""wikidata"": ""Q30279926""}, ""importance"": 7.330205233839959e-05, ""lat"": ""33.4782685"", ""licence"": ""Data \u00a9 OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"", ""lon"": ""-112.2573789"", ""name"": ""Banner Estrella Medical Center"", ""osm_id"": 420229489, ""osm_type"": ""way"", ""place_id"": 316896172, ""place_rank"": 30, ""type"": ""hospital""}"
c921d4ae437f7fe068e6,030115__2023,030115,2023,BANNER ESTRELLA MEDICAL CENTER,AZ,9201 WEST THOMAS ROAD,PHOENIX,85037,same_city_unresolved_after_census_external_geocoder,address_only,"9201 WEST THOMAS ROAD, PHOENIX, AZ, 85037",1,04013,"Maricopa County, Arizona",AZ,33.4781467,-112.2577009,,"9201, West Thomas Road, Maryvale, Phoenix, Maricopa County, Arizona, 85037, United States",building,hospital,9201,West Thomas Road,Phoenix,Maricopa County,Arizona,85037,True,True,True,True,False,False,True,0.88,confidence_below_0_90,"{""address"": {""ISO3166-2-lvl4"": ""US-AZ"", ""city"": ""Phoenix"", ""country"": ""United States"", ""country_code"": ""us"", ""county"": ""Maricopa County"", ""house_number"": ""9201"", ""postcode"": ""85037"", ""road"": ""West Thomas Road"", ""state"": ""Arizona"", ""suburb"": ""Maryvale""}, ""addresstype"": ""building"", ""boundingbox"": [""33.4773353"", ""33.4788943"", ""-112.2589778"", ""-112.2570899""], ""category"": ""building"", ""display_name"": ""9201, West Thomas Road, Maryvale, Phoenix, Maricopa County, Arizona, 85037, United States"", ""extratags"": {""air_conditioning"": ""yes"", ""smoking"": ""no""}, ""importance"": 7.330205233839959e-05, ""lat"": ""33.4781467"", ""licence"": ""Data \u00a9 OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"", ""lon"": ""-112.2577009"", ""name"": """", ""osm_id"": 6149745, ""osm_type"": ""relation"", ""place_id"": 320849051, ""place_rank"": 30, ""type"": ""hospital""}"
c921d4ae437f7fe068e6,030115__2023,030115,2023,BANNER ESTRELLA MEDICAL CENTER,AZ,9201 WEST THOMAS ROAD,PHOENIX,85037,same_city_unresolved_after_census_external_geocoder,address_only,"9201 WEST THOMAS ROAD, PHOENIX, AZ, 85037",2,04013,"Maricopa County, Arizona",AZ,33.4779251,-112.2564882,ChargePoint,"ChargePoint, 9201, West Thomas Road, Maryvale, Phoenix, Maricopa County, Arizona, 85037, United States",amenity,charging_station,9201,West Thomas Road,Phoenix,Maricopa County,Arizona,85037,True,True,True,True,False,False,True,0.88,confidence_below_0_90,"{""address"": {""ISO3166-2-lvl4"": ""US-AZ"", ""amenity"": ""ChargePoint"", ""city"": ""Phoenix"", ""country"": ""United States"", ""country_code"": ""us"", ""county"": ""Maricopa County"", ""house_number"": ""9201"", ""postcode"": ""85037"", ""road"": ""West Thomas Road"", ""state"": ""Arizona"", ""suburb"": ""Maryvale""}, ""addresstype"": ""amenity"", ""boundingbox"": [""33.4778751"", ""33.4779751"", ""-112.2565382"", ""-112.2564382""], ""category"": ""amenity"", ""display_name"": ""ChargePoint, 9201, West Thomas Road, Maryvale, Phoenix, Maricopa County, Arizona, 85037, United States"", ""extratags"": {""access"": ""yes"", ""brand:wikidata"": ""Q5176149"", ""fee"": ""yes"", ""operator"": ""ChargePoint"", ""operator:wikidata"": ""Q5176149""}, ""importance"": 7.330205233839959e-05, ""lat"": ""33.4779251"", ""licence"": ""Data \u00a9 OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"", ""lon"": ""-112.2564882"", ""name"": ""ChargePoint"", ""osm_id"": 11332315404, ""osm_type"": ""node"", ""place_id"": 316887921, ""place_rank"": 30, ""type"": ""charging_station""}"
9ba05bd72c1a59f51e58,450079__2024,450079,2024,BAYLOR S&W MEDICAL CENTER - IRVING,TX,1901 NORTH MACARTHUR BLVD,IRVING,75061,same_city_unresolved_after_census_external_geocoder,address_only,"1901 NORTH MACARTHUR BLVD, IRVING, TX, 75061",0,48113,"Dallas County, Texas",TX,32.8349110,-96.9610187,Baylor Scott & White Medical Center – Irving,"Baylor Scott & White Medical Center – Irving, 1901, North MacArthur Boulevard, Irving, Dallas County, Texas, 75061, United States",amenity,hospital,1901,North MacArthur Boulevard,Irving,Dallas County,Texas,75061,True,True,True,True,True,True,True,1.0,,"{""address"": {""ISO3166-2-lvl4"": ""US-TX"", ""amenity"": ""Baylor Scott & White Medical Center \u2013 Irving"", ""city"": ""Irving"", ""country"": ""United States"", ""country_code"": ""us"", ""county"": ""Dallas County"", ""house_number"": ""1901"", ""postcode"": ""75061"", ""road"": ""North MacArthur Boulevard"", ""state"": ""Texas""}, ""addresstype"": ""amenity"", ""boundingbox"": [""32.8337302"", ""32.8362662"", ""-96.9627337"", ""-96.9593151""], ""category"": ""amenity"", ""display_name"": ""Baylor Scott & White Medical Center \u2013 Irving, 1901, North MacArthur Boulevard, Irving, Dallas County, Texas, 75061, United States"", ""extratags"": {""beds"": ""296"", ""emergency"": ""yes"", ""healthcare"": ""hospital"", ""opening_hours"": ""24/7"", ""operator"": ""Baylor Scott & White Health"", ""operator:type"": ""private"", ""operator:wikidata"": ""Q41568258"", ""operator:wikipedia"": ""en:Baylor Scott & White Health"", ""phone"": ""+1 972 579 8100"", ""website"": ""https://www.bswhealth.com/locations/irving/about""}, ""importance"": 6.166704814216857e-05, ""lat"": ""32.8349110"", ""licence"": ""Data \u00a9 OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"", ""lon"": ""-96.9610187"", ""name"": ""Baylor Scott & White Medical Center \u2013 Irving"", ""osm_id"": 291275007, ""osm_type"": ""way"", ""place_id"": 331913909, ""place_rank"": 30, ""type"": ""hospital""}"
9ba05bd72c1a59f51e58,450079__2024,450079,2024,BAYLOR S&W MEDICAL CENTER - IRVING,TX,1901 NORTH MACARTHUR BLVD,IRVING,75061,same_city_unresolved_after_census_external_geocoder,address_only,"1901 NORTH MACARTHUR BLVD, IRVING, TX, 75061",1,48113,"Dallas County, Texas",TX,32.8338990,-96.9589739,,"1901, North MacArthur Boulevard, Irving, Dallas County, Texas, 75061, United States",place,house,1901,North MacArthur Boulevard,Irving,Dallas County,Texas,75061,True,True,True,True,False,True,True,0.92,,"{""address"": {""ISO3166-2-lvl4"": ""US-TX"", ""city"": ""Irving"", ""country"": ""United States"", ""country_code"": ""us"", ""county"": ""Dallas County"", ""house_number"": ""1901"", ""postcode"": ""75061"", ""road"": ""North MacArthur Boulevard"", ""state"": ""Texas""}, ""addresstype"": ""place"", ""boundingbox"": [""32.8338490"", ""32.8339490"", ""-96.9590239"", ""-96.9589239""], ""category"": ""place"", ""display_name"": ""1901, North MacArthur Boulevard, Irving, Dallas County, Texas, 75061, United States"", ""extratags"": null, ""importance"": 9.99999999995449e-06, ""lat"": ""32.8338990"", ""licence"": ""Data \u00a9 OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"", ""lon"": ""-96.9589739"", ""name"": """", ""osm_id"": 1046531960, ""osm_type"": ""way"", ""place_id"": 410995775, ""place_rank"": 30, ""type"": ""house""}"
8931c2fbcfafff3f41af,370056__2024,370056,2024,COMANCHE COUNTY MEMORIAL HOSPITAL,OK,3401 W GORE,LAWTON,73502,same_city_unresolved_after_census_external_geocoder,provider_city_zip,"COMANCHE COUNTY MEMORIAL HOSPITAL, LAWTON, OK, 73502",0,40031,"Comanche County, Oklahoma",OK,34.6103991,-98.4337771,Comanche County Memorial Hospital,"Comanche County Memorial Hospital, 3401, Southwest Gore Boulevard, Lawton, Comanche County, Oklahoma, 73505, United States",amenity,hospital,3401,Southwest Gore Boulevard,Lawton,Comanche County,Oklahoma,73505,True,False,True,True,True,True,True,0.82,postcode_not_supported; confidence_below_0_90,"{""address"": {""ISO3166-2-lvl4"": ""US-OK"", ""amenity"": ""Comanche County Memorial Hospital"", ""city"": ""Lawton"", ""country"": ""United States"", ""country_code"": ""us"", ""county"": ""Comanche County"", ""house_number"": ""3401"", ""postcode"": ""73505"", ""road"": ""Southwest Gore Boulevard"", ""state"": ""Oklahoma""}, ""addresstype"": ""amenity"", ""boundingbox"": [""34.6089797"", ""34.6122998"", ""-98.4359847"", ""-98.4315698""], ""category"": ""amenity"", ""display_name"": ""Comanche County Memorial Hospital, 3401, Southwest Gore Boulevard, Lawton, Comanche County, Oklahoma, 73505, United States"", ""extratags"": {""emergency"": ""yes"", ""healthcare"": ""hospital"", ""opening_hours"": ""24/7"", ""phone"": ""+1 580 355 8620"", ""website"": ""https://www.ccmhonline.com/""}, ""importance"": 5.943312733649222e-05, ""lat"": ""34.6103991"", ""licence"": ""Data \u00a9 OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"", ""lon"": ""-98.4337771"", ""name"": ""Comanche County Memorial Hospital"", ""osm_id"": 454913008, ""osm_type"": ""way"", ""place_id"": 329438763, ""place_rank"": 30, ""type"": ""hospital""}"
8931c2fbcfafff3f41af,370056__2024,370056,2024,COMANCHE COUNTY MEMORIAL HOSPITAL,OK,3401 W GORE,LAWTON,73502,same_city_unresolved_after_census_external_geocoder,provider_city_zip,"COMANCHE COUNTY MEMORIAL HOSPITAL, LAWTON, OK, 73502",1,40031,"Comanche County, Oklahoma",OK,34.6102234,-98.4342623,Comanche County Memorial Hospital,"Comanche County Memorial Hospital, 3401, Southwest Gore Boulevard, Lawton, Comanche County, Oklahoma, 73505, United States",building,yes,3401,Southwest Gore Boulevard,Lawton,Comanche County,Oklahoma,73505,True,False,True,True,False,True,True,0.74,postcode_not_supported; confidence_below_0_90,"{""address"": {""ISO3166-2-lvl4"": ""US-OK"", ""building"": ""Comanche County Memorial Hospital"", ""city"": ""Lawton"", ""country"": ""United States"", ""country_code"": ""us"", ""county"": ""Comanche County"", ""house_number"": ""3401"", ""postcode"": ""73505"", ""road"": ""Southwest Gore Boulevard"", ""state"": ""Oklahoma""}, ""addresstype"": ""building"", ""boundingbox"": [""34.6090730"", ""34.6113823"", ""-98.4356254"", ""-98.4318437""], ""category"": ""building"", ""display_name"": ""Comanche County Memorial Hospital, 3401, Southwest Gore Boulevard, Lawton, Comanche County, Oklahoma, 73505, United States"", ""extratags"": null, ""importance"": 5.943312733649222e-05, ""lat"": ""34.6102234"", ""licence"": ""Data \u00a9 OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"", ""lon"": ""-98.4342623"", ""name"": ""Comanche County Memorial Hospital"", ""osm_id"": 1304696145, ""osm_type"": ""way"", ""place_id"": 333089657, ""place_rank"": 30, ""type"": ""yes""}"
8002916c2ad640732608,190204__2023,190204,2023,OCHSNER MEDICAL CENTER -NORTHSHORE,LA,100 MEDICAL CENTER DRIVE,SLIDELL,70461,same_city_unresolved_after_census_external_geocoder,address_only,"100 MEDICAL CENTER DRIVE, SLIDELL, LA, 70461",0,22103,"St. Tammany Parish, Louisiana",LA,30.2871350,-89.7421309,Ochsner Medical Center - North Shore,"Ochsner Medical Center - North Shore, 100, Medical Center Drive, Pearl Acres, Slidell, St. Tammany Parish, Louisiana, 70461, United States",amenity,hospital,100,Medical Center Drive,Slidell,St. Tammany Parish,Louisiana,70461,True,True,True,True,True,True,True,1.0,,"{""address"": {""ISO3166-2-lvl4"": ""US-LA"", ""amenity"": ""Ochsner Medical Center - North Shore"", ""country"": ""United States"", ""country_code"": ""us"", ""county"": ""St. Tammany Parish"", ""hamlet"": ""Pearl Acres"", ""house_number"": ""100"", ""postcode"": ""70461"", ""road"": ""Medical Center Drive"", ""state"": ""Louisiana"", ""town"": ""Slidell""}, ""addresstype"": ""amenity"", ""boundingbox"": [""30.2861606"", ""30.2884209"", ""-89.7438571"", ""-89.7405674""], ""category"": ""amenity"", ""display_name"": ""Ochsner Medical Center - North Shore, 100, Medical Center Drive, Pearl Acres, Slidell, St. Tammany Parish, Louisiana, 70461, United States"", ""extratags"": {""beds"": ""165"", ""emergency"": ""yes"", ""healthcare"": ""hospital"", ""opening_hours"": ""24/7"", ""operator"": ""Ochsner Health"", ""phone"": ""+1 985 649 7070"", ""website"": ""https://www.ochsner.org/locations/ochsner-medical-center-north-shore""}, ""importance"": 3.500190737769158e-05, ""lat"": ""30.2871350"", ""licence"": ""Data \u00a9 OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"", ""lon"": ""-89.7421309"", ""name"": ""Ochsner Medical Center - North Shore"", ""osm_id"": 489709063, ""osm_type"": ""way"", ""place_id"": 302978015, ""place_rank"": 30, ""type"": ""hospital""}"
8002916c2ad640732608,190204__2023,190204,2023,OCHSNER MEDICAL CENTER -NORTHSHORE,LA,100 MEDICAL CENTER DRIVE,SLIDELL,70461,same_city_unresolved_after_census_external_geocoder,address_only,"100 MEDICAL CENTER DRIVE, SLIDELL, LA, 70461",1,22103,"St. Tammany Parish, Louisiana",LA,30.2863470,-89.7430230,,"100, Medical Center Drive, Pearl Acres, Slidell, St. Tammany Parish, Louisiana, 70461, United States",place,house,100,Medical Center Drive,Slidell,St. Tammany Parish,Louisiana,70461,True,True,True,True,False,False,True,0.88,confidence_below_0_90,"{""address"": {""ISO3166-2-lvl4"": ""US-LA"", ""country"": ""United States"", ""country_code"": ""us"", ""county"": ""St. Tammany Parish"", ""hamlet"": ""Pearl Acres"", ""house_number"": ""100"", ""postcode"": ""70461"", ""road"": ""Medical Center Drive"", ""state"": ""Louisiana"", ""town"": ""Slidell""}, ""addresstype"": ""place"", ""boundingbox"": [""30.2862970"", ""30.2863970"", ""-89.7430730"", ""-89.7429730""], ""category"": ""place"", ""display_name"": ""100, Medical Center Drive, Pearl Acres, Slidell, St. Tammany Parish, Louisiana, 70461, United States"", ""extratags"": null, ""importance"": 9.99999999995449e-06, ""lat"": ""30.2863470"", ""licence"": ""Data \u00a9 OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"", ""lon"": ""-89.7430230"", ""name"": """", ""osm_id"": 13501328, ""osm_type"": ""way"", ""place_id"": 407424725, ""place_rank"": 30, ""type"": ""house""}"
ab90a1a2e359401e835f,190054__2023,190054,2023,IBERIA MEDICAL CENTER,LA,2315 W MAIN STREET,NEW IBERIA,70562,same_city_unresolved_after_census_external_geocoder,address_only,"2315 W MAIN STREET, NEW IBERIA, LA, 70562",0,22045,"Iberia Parish, Louisiana",LA,30.0096681,-91.8218167,West Main Street,"West Main Street, Leesburg, New Iberia, Iberia Parish, Louisiana, 70560, United States",highway,primary,,West Main Street,New Iberia,Iberia Parish,Louisiana,70560,False,False,True,True,False,False,True,0.52,house_number_not_supported; postcode_not_supported; confidence_below_0_90,"{""address"": {""ISO3166-2-lvl4"": ""US-LA"", ""country"": ""United States"", ""country_code"": ""us"", ""county"": ""Iberia Parish"", ""hamlet"": ""Leesburg"", ""postcode"": ""70560"", ""road"": ""West Main Street"", ""state"": ""Louisiana"", ""town"": ""New Iberia""}, ""addresstype"": ""road"", ""boundingbox"": [""30.0059183"", ""30.0133950"", ""-91.8253260"", ""-91.8183324""], ""category"": ""highway"", ""display_name"": ""West Main Street, Leesburg, New Iberia, Iberia Parish, Louisiana, 70560, United States"", ""extratags"": {""lanes"": ""2"", ""name_1"": ""State Route 182"", ""oneway"": ""yes""}, ""importance"": 0.053390170901045204, ""lat"": ""30.0096681"", ""licence"": ""Data \u00a9 OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"", ""lon"": ""-91.8218167"", ""name"": ""West Main Street"", ""osm_id"": 1426310950, ""osm_type"": ""way"", ""place_id"": 301906547, ""place_rank"": 26, ""type"": ""primary""}"
ab90a1a2e359401e835f,190054__2023,190054,2023,IBERIA MEDICAL CENTER,LA,2315 W MAIN STREET,NEW IBERIA,70562,same_city_unresolved_after_census_external_geocoder,address_only,"2315 W MAIN STREET, NEW IBERIA, LA, 70562",1,22045,"Iberia Parish, Louisiana",LA,30.0183412,-91.8299262,West Main Street,"West Main Street, New Iberia, Iberia Parish, Louisiana, 70560, United States",highway,primary,,West Main Street,New Iberia,Iberia Parish,Louisiana,70560,False,False,True,True,False,False,True,0.52,house_number_not_supported; postcode_not_supported; confidence_below_0_90,"{""address"": {""ISO3166-2-lvl4"": ""US-LA"", ""country"": ""United States"", ""country_code"": ""us"", ""county"": ""Iberia Parish"", ""postcode"": ""70560"", ""road"": ""West Main Street"", ""state"": ""Louisiana"", ""town"": ""New Iberia""}, ""addresstype"": ""road"", ""boundingbox"": [""30.0133950"", ""30.0232430"", ""-91.8345790"", ""-91.8253260""], ""category"": ""highway"", ""display_name"": ""West Main Street, New Iberia, Iberia Parish, Louisiana, 70560, United States"", ""extratags"": {""lanes"": ""2"", ""name_1"": ""State Route 182"", ""oneway"": ""yes""}, ""importance"": 0.053390170901045204, ""lat"": ""30.0183412"", ""licence"": ""Data \u00a9 OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"", ""lon"": ""-91.8299262"", ""name"": ""West Main Street"", ""osm_id"": 12645367, ""osm_type"": ""way"", ""place_id"": 303925062, ""place_rank"": 26, ""type"": ""primary""}"
d332624928a008e4e057,190054__2023,190054,2023,IBERIA MEDICAL CENTER,LA,2315 W MAIN STREET,NEW IBERIA,70562,same_city_unresolved_after_census_external_geocoder,address_no_zip,"2315 W MAIN STREET, NEW IBERIA, LA",0,22045,"Iberia Parish, Louisiana",LA,30.0183412,-91.8299262,West Main Street,"West Main Street, New Iberia, Iberia Parish, Louisiana, 70560, United States",highway,primary,,West Main Street,New Iberia,Iberia Parish,Louisiana,70560,False,False,True,True,False,False,True,0.52,house_number_not_supported; postcode_not_supported; confidence_below_0_90,"{""address"": {""ISO3166-2-lvl4"": ""US-LA"", ""country"": ""United States"", ""country_code"": ""us"", ""county"": ""Iberia Parish"", ""postcode"": ""70560"", ""road"": ""West Main Street"", ""state"": ""Louisiana"", ""town"": ""New Iberia""}, ""addresstype"": ""road"", ""boundingbox"": [""30.0133950"", ""30.0232430"", ""-91.8345790"", ""-91.8253260""], ""category"": ""highway"", ""display_name"": ""West Main Street, New Iberia, Iberia Parish, Louisiana, 70560, United States"", ""extratags"": {""lanes"": ""2"", ""name_1"": ""State Route 182"", ""oneway"": ""yes""}, ""importance"": 0.053390170901045204, ""lat"": ""30.0183412"", ""licence"": ""Data \u00a9 OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"", ""lon"": ""-91.8299262"", ""name"": ""West Main Street"", ""osm_id"": 12645367, ""osm_type"": ""way"", ""place_id"": 303925062, ""place_rank"": 26, ""type"": ""primary""}"
